article_id,project_id,user_id,user_type,clicked_at
84,10,93,owner,2017-11-24 13:16:15
84,3,93,owner,2018-04-05 10:34:18
84,3,93,owner,2017-06-07 11:40:08
84,3,93,owner,2017-08-25 15:53:23
84,3,93,owner,2017-11-24 13:14:15
84,5,93,tenant,2018-04-05 10:30:18
84,5,93,tenant,2017-06-07 11:42:08
84,5,93,tenant,2017-08-25 15:53:23
84,5,93,tenant,2017-11-24 13:12:15
84,10,31,guest,2017-11-27 14:14:10
84,10,31,guest,2017-11-18 23:27:59
84,5,31,owner,2017-11-27 14:13:10
84,5,31,owner,2017-11-18 23:22:59
84,10,63,guest,2017-11-06 21:28:09
84,10,5,guest,2017-06-27 23:07:38
84,3,5,owner,2017-06-27 23:06:38
84,4,5,tenant,2017-06-27 23:13:38
84,10,39,tenant,2017-10-20 08:13:28
84,5,39,tenant,2017-10-20 08:16:28
84,10,70,tenant,2017-05-09 03:09:05
84,10,48,guest,2017-11-17 21:06:06
84,10,48,guest,2018-02-26 21:09:28
84,9,48,resident,2017-11-17 21:08:06
84,9,48,resident,2018-02-26 21:03:28
84,10,80,resident,2018-02-08 10:20:22
84,10,80,resident,2017-12-21 07:18:00
84,7,80,owner,2018-02-08 10:16:22
84,7,80,owner,2017-12-21 07:24:00
84,9,80,owner,2018-02-08 10:23:22
84,9,80,owner,2017-12-21 07:20:00
84,10,15,guest,2017-08-29 12:53:15
84,10,15,guest,2017-07-26 11:17:38
84,3,15,resident,2017-08-29 12:54:15
84,3,15,resident,2017-07-26 11:16:38
84,7,15,resident,2017-08-29 12:54:15
84,7,15,resident,2017-07-26 11:24:38
84,6,15,resident,2017-08-29 12:54:15
84,6,15,resident,2017-07-26 11:18:38
84,5,15,resident,2017-08-29 12:47:15
84,5,15,resident,2017-07-26 11:20:38
84,10,20,guest,2018-01-26 11:30:00
84,5,20,resident,2018-01-26 11:28:00
84,10,11,resident,2018-02-02 20:43:52
84,10,11,resident,2017-08-10 20:54:21
84,10,11,resident,2018-03-11 00:39:44
84,10,11,resident,2017-05-17 06:07:50
84,10,11,resident,2018-03-07 06:33:05
84,6,11,tenant,2018-02-02 20:47:52
84,6,11,tenant,2017-08-10 21:01:21
84,6,11,tenant,2018-03-11 00:36:44
84,6,11,tenant,2017-05-17 06:05:50
84,6,11,tenant,2018-03-07 06:37:05
84,4,11,tenant,2018-02-02 20:45:52
84,4,11,tenant,2017-08-10 20:54:21
84,4,11,tenant,2018-03-11 00:31:44
84,4,11,tenant,2017-05-17 06:09:50
84,4,11,tenant,2018-03-07 06:36:05
84,9,11,guest,2018-02-02 20:44:52
84,9,11,guest,2017-08-10 20:59:21
84,9,11,guest,2018-03-11 00:37:44
84,9,11,guest,2017-05-17 06:04:50
84,9,11,guest,2018-03-07 06:40:05
84,10,35,owner,2017-09-02 14:31:28
84,10,35,owner,2018-01-03 19:00:09
84,7,35,guest,2017-09-02 14:28:28
84,7,35,guest,2018-01-03 19:03:09
84,6,35,owner,2017-09-02 14:30:28
84,6,35,owner,2018-01-03 18:58:09
84,5,35,owner,2017-09-02 14:26:28
84,5,35,owner,2018-01-03 18:59:09
84,9,35,tenant,2017-09-02 14:28:28
84,9,35,tenant,2018-01-03 19:02:09
84,10,77,tenant,2017-06-02 00:44:35
84,6,77,tenant,2017-06-02 00:46:35
84,10,33,resident,2017-06-23 05:35:02
84,6,33,resident,2017-06-23 05:34:02
84,5,33,guest,2017-06-23 05:39:02
84,4,33,resident,2017-06-23 05:32:02
84,10,29,tenant,2018-02-02 06:53:46
84,6,29,guest,2018-02-02 06:48:46
84,10,34,tenant,2018-02-19 22:53:13
84,10,81,guest,2017-07-20 21:43:25
84,10,81,guest,2017-10-17 10:45:19
19,10,74,resident,2017-07-03 07:21:32
19,10,74,resident,2017-06-15 06:35:21
19,10,74,resident,2017-07-16 12:13:55
19,6,74,guest,2017-07-03 07:20:32
19,6,74,guest,2017-06-15 06:35:21
19,6,74,guest,2017-07-16 12:12:55
19,1,74,tenant,2017-07-03 07:23:32
19,1,74,tenant,2017-06-15 06:39:21
19,1,74,tenant,2017-07-16 12:16:55
19,10,36,guest,2017-05-15 05:46:56
19,10,36,guest,2018-01-12 20:55:37
19,10,44,tenant,2017-05-12 13:10:09
19,10,18,owner,2018-02-19 05:56:53
19,10,62,guest,2017-09-18 15:41:02
19,6,62,tenant,2017-09-18 15:48:02
19,10,98,owner,2017-04-04 20:22:24
19,10,98,owner,2017-11-05 06:39:42
19,6,98,resident,2017-04-04 20:22:24
19,6,98,resident,2017-11-05 06:42:42
19,10,21,owner,2017-07-19 07:17:13
19,10,21,owner,2017-05-31 16:46:28
19,3,21,resident,2017-07-19 07:23:13
19,3,21,resident,2017-05-31 16:44:28
19,10,93,owner,2017-07-11 01:53:10
19,10,93,owner,2017-10-11 09:35:01
19,3,93,owner,2017-07-11 01:57:10
19,3,93,owner,2017-10-11 09:30:01
19,5,93,tenant,2017-07-11 01:50:10
19,5,93,tenant,2017-10-11 09:32:01
19,10,31,guest,2017-05-09 09:55:59
19,10,31,guest,2017-05-19 22:41:04
19,5,31,owner,2017-05-09 09:55:59
19,5,31,owner,2017-05-19 22:40:04
19,10,63,guest,2017-10-09 17:20:05
19,10,63,guest,2017-04-26 03:17:18
19,10,63,guest,2018-01-26 04:59:42
19,10,5,guest,2017-07-30 18:58:12
19,3,5,owner,2017-07-30 18:58:12
19,10,70,tenant,2017-05-06 06:13:35
19,10,70,tenant,2017-05-17 07:33:17
19,10,70,tenant,2017-12-30 16:16:31
19,10,48,guest,2017-10-10 12:07:12
19,10,48,guest,2018-01-02 00:32:55
19,9,48,resident,2017-10-10 12:04:12
19,9,48,resident,2018-01-02 00:37:55
19,10,71,guest,2017-12-03 15:43:28
19,10,71,guest,2017-07-20 04:59:54
19,3,71,owner,2017-12-03 15:45:28
19,3,71,owner,2017-07-20 04:58:54
19,10,78,guest,2017-08-12 16:38:07
19,10,80,resident,2017-05-18 21:22:49
19,9,80,owner,2017-05-18 21:27:49
19,10,20,guest,2017-06-26 19:40:03
19,5,20,resident,2017-06-26 19:43:03
19,10,58,tenant,2017-11-14 22:43:03
19,3,58,guest,2017-11-14 22:46:03
19,9,58,tenant,2017-11-14 22:38:03
19,10,11,resident,2017-09-10 20:47:11
19,10,11,resident,2018-01-29 14:24:49
19,10,11,resident,2017-10-31 23:46:34
19,6,11,tenant,2017-09-10 20:43:11
19,6,11,tenant,2018-01-29 14:20:49
19,6,11,tenant,2017-10-31 23:46:34
19,9,11,guest,2017-09-10 20:40:11
19,9,11,guest,2018-01-29 14:17:49
19,9,11,guest,2017-10-31 23:52:34
19,10,77,tenant,2018-01-06 03:55:50
19,10,77,tenant,2017-06-19 07:03:11
19,10,77,tenant,2017-10-09 17:21:32
19,10,77,tenant,2018-02-21 14:25:38
19,10,77,tenant,2017-10-20 04:17:50
19,6,77,tenant,2018-01-06 03:55:50
19,6,77,tenant,2017-06-19 07:08:11
19,6,77,tenant,2017-10-09 17:19:32
19,6,77,tenant,2018-02-21 14:16:38
19,6,77,tenant,2017-10-20 04:16:50
19,10,33,resident,2018-02-18 09:26:08
19,6,33,resident,2018-02-18 09:31:08
19,5,33,guest,2018-02-18 09:23:08
19,1,33,tenant,2018-02-18 09:31:08
19,10,34,tenant,2017-11-19 11:24:18
19,1,34,tenant,2017-11-19 11:24:18
19,10,81,guest,2018-02-17 22:52:12
18,10,26,resident,2017-09-10 15:28:09
18,4,26,guest,2017-09-10 15:27:09
18,1,26,resident,2017-09-10 15:30:09
18,10,74,resident,2018-03-24 13:27:06
18,1,74,tenant,2018-03-24 13:32:06
18,10,62,guest,2018-03-10 20:31:14
18,10,62,guest,2017-04-28 07:46:20
18,10,31,guest,2017-10-18 23:04:47
18,5,31,owner,2017-10-18 23:01:47
18,10,39,tenant,2017-10-26 22:49:04
18,10,39,tenant,2017-08-09 16:32:16
18,5,39,tenant,2017-10-26 22:51:04
18,5,39,tenant,2017-08-09 16:34:16
18,10,70,tenant,2017-05-29 23:04:24
18,10,70,tenant,2017-06-23 21:10:05
18,10,48,guest,2017-12-28 04:35:58
18,10,48,guest,2018-01-04 01:29:18
18,9,48,resident,2017-12-28 04:39:58
18,9,48,resident,2018-01-04 01:36:18
18,10,71,guest,2018-02-20 04:18:27
18,3,71,owner,2018-02-20 04:18:27
18,10,80,resident,2017-12-13 11:28:23
18,10,80,resident,2017-11-26 07:53:09
18,7,80,owner,2017-12-13 11:26:23
18,7,80,owner,2017-11-26 07:59:09
18,9,80,owner,2017-12-13 11:22:23
18,9,80,owner,2017-11-26 07:52:09
18,10,11,resident,2017-08-31 05:01:18
18,10,11,resident,2018-01-12 08:16:37
18,4,11,tenant,2017-08-31 05:02:18
18,4,11,tenant,2018-01-12 08:19:37
18,9,11,guest,2017-08-31 05:09:18
18,9,11,guest,2018-01-12 08:19:37
18,10,33,resident,2017-07-09 06:25:31
18,10,33,resident,2017-05-12 04:13:07
18,10,33,resident,2018-04-03 14:27:08
18,5,33,guest,2017-07-09 06:23:31
18,5,33,guest,2017-05-12 04:20:07
18,5,33,guest,2018-04-03 14:26:08
18,4,33,resident,2017-07-09 06:20:31
18,4,33,resident,2017-05-12 04:19:07
18,4,33,resident,2018-04-03 14:27:08
18,1,33,tenant,2017-07-09 06:25:31
18,1,33,tenant,2017-05-12 04:13:07
18,1,33,tenant,2018-04-03 14:21:08
18,10,60,guest,2017-09-17 08:00:10
18,10,60,guest,2017-08-20 17:51:26
18,10,60,guest,2017-12-08 13:39:16
18,9,60,tenant,2017-09-17 08:00:10
18,9,60,tenant,2017-08-20 17:54:26
18,9,60,tenant,2017-12-08 13:39:16
18,10,29,tenant,2017-12-27 22:02:28
18,10,29,tenant,2017-08-07 02:50:30
18,1,29,owner,2017-12-27 22:02:28
18,1,29,owner,2017-08-07 02:54:30
17,10,26,resident,2018-04-01 00:18:21
17,10,26,resident,2017-10-08 18:11:53
17,10,26,resident,2017-10-17 18:26:38
17,10,36,guest,2017-07-18 00:05:01
17,10,36,guest,2017-09-22 04:55:23
17,10,21,owner,2017-09-03 11:37:31
17,10,21,owner,2017-04-06 22:34:23
17,3,21,resident,2017-09-03 11:41:31
17,3,21,resident,2017-04-06 22:39:23
17,10,63,guest,2017-05-16 13:34:45
17,10,70,tenant,2018-02-28 12:46:53
17,10,80,resident,2017-09-17 21:41:17
17,9,80,owner,2017-09-17 21:46:17
17,10,58,tenant,2017-07-19 21:31:29
17,10,58,tenant,2017-08-12 11:51:10
17,10,58,tenant,2017-06-06 13:27:12
17,3,58,guest,2017-07-19 21:34:29
17,3,58,guest,2017-08-12 11:42:10
17,3,58,guest,2017-06-06 13:29:12
17,9,58,tenant,2017-07-19 21:37:29
17,9,58,tenant,2017-08-12 11:48:10
17,9,58,tenant,2017-06-06 13:29:12
17,10,33,resident,2018-03-15 23:27:09
17,10,33,resident,2018-02-25 21:55:06
17,6,33,resident,2018-03-15 23:29:09
17,6,33,resident,2018-02-25 21:55:06
17,5,33,guest,2018-03-15 23:26:09
17,5,33,guest,2018-02-25 21:59:06
17,10,60,guest,2018-02-23 22:43:50
17,10,60,guest,2017-05-15 02:45:31
17,10,60,guest,2017-08-24 00:11:28
17,10,60,guest,2017-12-31 04:21:01
17,9,60,tenant,2018-02-23 22:48:50
17,9,60,tenant,2017-05-15 02:47:31
17,9,60,tenant,2017-08-24 00:12:28
17,9,60,tenant,2017-12-31 04:18:01
17,10,29,tenant,2017-10-16 07:28:51
17,10,29,tenant,2017-08-12 02:20:16
17,10,29,tenant,2017-11-17 20:35:44
17,6,29,guest,2017-10-16 07:29:51
17,6,29,guest,2017-08-12 02:15:16
17,6,29,guest,2017-11-17 20:34:44
17,10,34,tenant,2017-10-17 13:38:13
57,10,26,resident,2017-07-21 12:12:49
57,10,26,resident,2017-05-17 18:21:00
57,4,26,guest,2017-07-21 12:11:49
57,4,26,guest,2017-05-17 18:24:00
57,1,26,resident,2017-07-21 12:14:49
57,1,26,resident,2017-05-17 18:27:00
57,10,74,resident,2017-06-07 08:01:17
57,6,74,guest,2017-06-07 08:02:17
57,1,74,tenant,2017-06-07 08:00:17
57,10,36,guest,2018-03-19 08:46:58
57,10,36,guest,2017-12-19 08:20:03
57,10,36,guest,2018-03-03 03:20:19
57,10,21,owner,2018-01-21 02:52:06
57,10,21,owner,2018-03-09 22:02:20
57,10,21,owner,2018-03-23 07:01:50
57,10,21,owner,2018-03-09 00:36:40
57,3,21,resident,2018-01-21 02:48:06
57,3,21,resident,2018-03-09 21:58:20
57,3,21,resident,2018-03-23 07:02:50
57,3,21,resident,2018-03-09 00:36:40
57,10,39,tenant,2017-09-05 07:48:22
57,5,39,tenant,2017-09-05 07:51:22
57,10,70,tenant,2017-09-04 05:35:43
57,10,70,tenant,2018-01-31 02:42:26
57,10,58,tenant,2017-11-24 20:01:36
57,3,58,guest,2017-11-24 20:04:36
57,9,58,tenant,2017-11-24 19:57:36
57,10,33,resident,2017-12-08 21:22:37
57,10,33,resident,2018-01-29 21:11:08
57,6,33,resident,2017-12-08 21:29:37
57,6,33,resident,2018-01-29 21:02:08
57,5,33,guest,2017-12-08 21:30:37
57,5,33,guest,2018-01-29 21:10:08
57,4,33,resident,2017-12-08 21:29:37
57,4,33,resident,2018-01-29 21:11:08
57,1,33,tenant,2017-12-08 21:23:37
57,1,33,tenant,2018-01-29 21:11:08
57,10,60,guest,2017-05-14 01:33:04
57,10,60,guest,2017-10-14 03:56:20
57,9,60,tenant,2017-05-14 01:39:04
57,9,60,tenant,2017-10-14 03:57:20
57,10,29,tenant,2017-12-29 05:16:37
57,6,29,guest,2017-12-29 05:12:37
57,1,29,owner,2017-12-29 05:18:37
57,10,34,tenant,2017-07-18 13:00:50
57,10,34,tenant,2017-09-08 07:16:46
57,10,34,tenant,2017-06-27 23:32:39
57,10,34,tenant,2018-03-08 10:38:45
57,1,34,tenant,2017-07-18 12:58:50
57,1,34,tenant,2017-09-08 07:17:46
57,1,34,tenant,2017-06-27 23:35:39
57,1,34,tenant,2018-03-08 10:41:45
64,10,26,resident,2017-10-09 23:34:13
64,1,26,resident,2017-10-09 23:27:13
64,10,36,guest,2017-11-06 21:14:34
64,10,36,guest,2018-02-21 17:50:20
64,10,36,guest,2017-11-24 12:45:35
64,10,21,owner,2018-01-29 19:15:56
64,10,21,owner,2017-12-06 14:05:01
64,10,63,guest,2017-12-22 12:07:50
64,10,63,guest,2017-06-29 11:01:09
64,10,39,tenant,2017-04-18 06:34:03
64,10,39,tenant,2017-08-05 10:47:22
64,5,39,tenant,2017-04-18 06:31:03
64,5,39,tenant,2017-08-05 10:51:22
64,10,70,tenant,2017-12-14 07:25:10
64,10,70,tenant,2017-05-29 23:34:31
64,10,48,guest,2017-05-20 09:41:06
64,9,48,resident,2017-05-20 09:45:06
64,10,33,resident,2017-07-13 02:17:02
64,10,33,resident,2018-01-14 00:26:10
64,10,33,resident,2017-12-25 23:42:08
64,6,33,resident,2017-07-13 02:16:02
64,6,33,resident,2018-01-14 00:25:10
64,6,33,resident,2017-12-25 23:43:08
64,5,33,guest,2017-07-13 02:16:02
64,5,33,guest,2018-01-14 00:24:10
64,5,33,guest,2017-12-25 23:41:08
64,1,33,tenant,2017-07-13 02:15:02
64,1,33,tenant,2018-01-14 00:26:10
64,1,33,tenant,2017-12-25 23:38:08
64,10,60,guest,2017-07-07 23:51:39
64,10,60,guest,2017-12-18 13:34:03
64,9,60,tenant,2017-07-07 23:51:39
64,9,60,tenant,2017-12-18 13:33:03
64,10,29,tenant,2017-09-25 17:19:50
64,6,29,guest,2017-09-25 17:12:50
64,1,29,owner,2017-09-25 17:12:50
64,10,34,tenant,2017-07-30 15:53:14
64,1,34,tenant,2017-07-30 15:46:14
44,10,26,resident,2017-11-23 12:39:44
44,10,74,resident,2018-01-03 11:13:54
44,10,74,resident,2017-10-11 10:26:07
44,6,74,guest,2018-01-03 11:12:54
44,6,74,guest,2017-10-11 10:28:07
44,10,21,owner,2018-03-30 05:52:40
44,10,21,owner,2017-12-14 00:00:15
44,10,31,guest,2017-12-02 16:41:16
44,10,31,guest,2018-01-16 22:03:38
44,10,31,guest,2018-02-17 07:20:27
44,5,31,owner,2017-12-02 16:45:16
44,5,31,owner,2018-01-16 22:02:38
44,5,31,owner,2018-02-17 07:23:27
44,10,63,guest,2018-02-28 03:02:53
44,10,39,tenant,2018-02-22 14:25:52
44,10,39,tenant,2017-07-15 16:29:56
44,5,39,tenant,2018-02-22 14:19:52
44,5,39,tenant,2017-07-15 16:25:56
44,10,70,tenant,2017-09-03 16:14:44
44,10,70,tenant,2017-05-09 09:36:39
44,10,48,guest,2017-09-05 14:35:09
44,10,48,guest,2018-01-05 17:51:45
44,10,48,guest,2018-03-26 14:52:32
44,9,48,resident,2017-09-05 14:37:09
44,9,48,resident,2018-01-05 17:56:45
44,9,48,resident,2018-03-26 14:46:32
44,10,71,guest,2017-07-03 19:06:53
44,10,71,guest,2018-03-06 03:30:57
44,10,71,guest,2017-05-15 05:39:05
44,10,71,guest,2017-05-04 23:14:06
44,10,80,resident,2017-08-28 19:50:54
44,10,80,resident,2017-09-22 11:37:34
44,7,80,owner,2017-08-28 19:54:54
44,7,80,owner,2017-09-22 11:41:34
44,9,80,owner,2017-08-28 19:56:54
44,9,80,owner,2017-09-22 11:34:34
44,10,11,resident,2017-04-29 20:24:56
44,10,11,resident,2017-05-27 17:55:52
44,6,11,tenant,2017-04-29 20:24:56
44,6,11,tenant,2017-05-27 17:58:52
44,9,11,guest,2017-04-29 20:20:56
44,9,11,guest,2017-05-27 17:58:52
44,10,33,resident,2017-06-16 05:05:32
44,6,33,resident,2017-06-16 05:03:32
44,5,33,guest,2017-06-16 04:56:32
44,10,60,guest,2018-02-13 02:57:36
44,10,60,guest,2018-03-24 17:03:25
44,10,60,guest,2018-01-10 21:36:24
44,9,60,tenant,2018-02-13 03:03:36
44,9,60,tenant,2018-03-24 17:01:25
44,9,60,tenant,2018-01-10 21:42:24
44,10,29,tenant,2018-02-12 16:47:28
44,10,29,tenant,2018-02-13 07:01:46
44,6,29,guest,2018-02-12 16:50:28
44,6,29,guest,2018-02-13 07:09:46
44,10,34,tenant,2018-03-31 17:03:54
3,10,26,resident,2017-12-30 21:03:58
3,4,26,guest,2017-12-30 21:11:58
3,1,26,resident,2017-12-30 21:03:58
3,10,74,resident,2017-11-23 00:09:44
3,6,74,guest,2017-11-23 00:11:44
3,1,74,tenant,2017-11-23 00:16:44
3,10,36,guest,2017-08-06 12:14:42
3,10,36,guest,2017-04-11 01:47:14
3,10,62,guest,2017-12-19 05:16:52
3,10,62,guest,2017-10-14 15:20:50
3,6,62,tenant,2017-12-19 05:19:52
3,6,62,tenant,2017-10-14 15:23:50
3,10,21,owner,2017-06-18 01:03:52
3,3,21,resident,2017-06-18 01:10:52
3,10,48,guest,2018-02-23 02:36:57
3,10,48,guest,2018-03-27 08:39:42
3,9,48,resident,2018-02-23 02:34:57
3,9,48,resident,2018-03-27 08:34:42
3,10,71,guest,2017-07-19 22:38:15
3,3,71,owner,2017-07-19 22:38:15
3,10,78,guest,2017-05-01 11:22:52
3,10,78,guest,2017-07-03 11:09:50
3,10,80,resident,2017-05-12 07:58:05
3,10,80,resident,2017-09-30 16:53:33
3,9,80,owner,2017-05-12 07:57:05
3,9,80,owner,2017-09-30 16:49:33
3,10,58,tenant,2018-01-19 08:33:42
3,10,58,tenant,2017-12-18 23:02:41
3,3,58,guest,2018-01-19 08:35:42
3,3,58,guest,2017-12-18 23:07:41
3,9,58,tenant,2018-01-19 08:35:42
3,9,58,tenant,2017-12-18 23:04:41
3,10,33,resident,2017-12-04 00:25:21
3,6,33,resident,2017-12-04 00:25:21
3,4,33,resident,2017-12-04 00:29:21
3,1,33,tenant,2017-12-04 00:28:21
3,10,34,tenant,2017-08-22 05:54:51
3,10,34,tenant,2017-04-27 07:48:43
3,1,34,tenant,2017-08-22 05:53:51
3,1,34,tenant,2017-04-27 07:49:43
10,10,44,tenant,2017-10-15 13:01:43
10,4,44,resident,2017-10-15 12:52:43
10,10,18,owner,2017-08-20 13:04:20
10,10,21,owner,2017-08-01 17:17:34
10,3,21,resident,2017-08-01 17:15:34
10,10,63,guest,2017-12-29 16:25:54
10,10,39,tenant,2017-12-29 01:08:02
10,10,39,tenant,2017-10-02 09:54:02
10,10,70,tenant,2017-04-15 13:21:26
10,10,70,tenant,2017-08-09 16:01:45
10,10,70,tenant,2017-06-28 22:40:32
10,10,70,tenant,2017-07-02 18:36:04
10,10,48,guest,2018-02-11 09:39:29
10,10,48,guest,2017-10-20 11:52:14
10,10,58,tenant,2017-10-25 22:44:34
10,10,58,tenant,2017-06-06 08:06:50
10,3,58,guest,2017-10-25 22:47:34
10,3,58,guest,2017-06-06 08:09:50
10,10,35,owner,2017-10-18 07:57:19
10,7,35,guest,2017-10-18 07:57:19
10,6,35,owner,2017-10-18 08:00:19
10,10,77,tenant,2018-02-26 16:20:55
10,10,77,tenant,2018-02-21 01:15:57
10,6,77,tenant,2018-02-26 16:19:55
10,6,77,tenant,2018-02-21 01:14:57
10,10,33,resident,2017-05-02 05:51:42
10,10,33,resident,2017-10-30 05:17:00
10,10,33,resident,2017-04-13 06:06:14
10,10,33,resident,2018-02-06 15:54:53
10,10,33,resident,2017-11-20 10:14:21
10,10,33,resident,2017-07-09 11:26:16
10,6,33,resident,2017-05-02 05:53:42
10,6,33,resident,2017-10-30 05:17:00
10,6,33,resident,2017-04-13 06:05:14
10,6,33,resident,2018-02-06 15:52:53
10,6,33,resident,2017-11-20 10:15:21
10,6,33,resident,2017-07-09 11:26:16
10,4,33,resident,2017-05-02 05:51:42
10,4,33,resident,2017-10-30 05:17:00
10,4,33,resident,2017-04-13 06:05:14
10,4,33,resident,2018-02-06 15:53:53
10,4,33,resident,2017-11-20 10:16:21
10,4,33,resident,2017-07-09 11:31:16
10,10,60,guest,2017-08-28 10:08:25
10,10,34,tenant,2017-11-24 01:57:34
10,10,81,guest,2017-09-08 14:53:46
96,10,26,resident,2018-02-02 00:08:20
96,10,26,resident,2017-07-11 03:17:35
96,4,26,guest,2018-02-02 00:05:20
96,4,26,guest,2017-07-11 03:11:35
96,1,26,resident,2018-02-02 00:10:20
96,1,26,resident,2017-07-11 03:14:35
96,10,74,resident,2017-11-08 12:47:23
96,6,74,guest,2017-11-08 12:42:23
96,1,74,tenant,2017-11-08 12:38:23
96,10,36,guest,2017-08-30 15:58:17
96,10,21,owner,2017-07-05 01:20:50
96,10,21,owner,2017-07-16 16:54:04
96,10,63,guest,2017-06-17 15:17:41
96,10,39,tenant,2017-05-17 18:40:17
96,10,39,tenant,2017-04-06 13:30:38
96,5,39,tenant,2017-05-17 18:38:17
96,5,39,tenant,2017-04-06 13:26:38
96,10,70,tenant,2017-09-16 09:51:56
96,10,70,tenant,2017-06-27 00:35:27
96,10,48,guest,2017-08-12 09:55:11
96,10,48,guest,2018-02-26 05:10:25
96,10,48,guest,2017-08-15 22:04:11
96,9,48,resident,2017-08-12 09:50:11
96,9,48,resident,2018-02-26 05:08:25
96,9,48,resident,2017-08-15 21:59:11
96,10,80,resident,2017-07-30 13:47:01
96,10,80,resident,2018-03-02 05:24:50
96,7,80,owner,2017-07-30 13:49:01
96,7,80,owner,2018-03-02 05:27:50
96,9,80,owner,2017-07-30 13:46:01
96,9,80,owner,2018-03-02 05:27:50
96,10,58,tenant,2017-10-15 08:04:48
96,9,58,tenant,2017-10-15 08:03:48
96,10,33,resident,2017-05-02 14:37:12
96,10,33,resident,2017-10-22 05:38:37
96,10,33,resident,2018-04-01 11:38:48
96,6,33,resident,2017-05-02 14:33:12
96,6,33,resident,2017-10-22 05:42:37
96,6,33,resident,2018-04-01 11:45:48
96,5,33,guest,2017-05-02 14:40:12
96,5,33,guest,2017-10-22 05:39:37
96,5,33,guest,2018-04-01 11:41:48
96,4,33,resident,2017-05-02 14:38:12
96,4,33,resident,2017-10-22 05:39:37
96,4,33,resident,2018-04-01 11:46:48
96,1,33,tenant,2017-05-02 14:34:12
96,1,33,tenant,2017-10-22 05:37:37
96,1,33,tenant,2018-04-01 11:44:48
96,10,29,tenant,2017-07-02 01:28:13
96,6,29,guest,2017-07-02 01:29:13
96,1,29,owner,2017-07-02 01:34:13
96,10,34,tenant,2017-05-11 17:03:36
96,1,34,tenant,2017-05-11 17:03:36
32,10,26,resident,2017-12-29 16:06:37
32,10,26,resident,2017-08-27 12:17:22
32,1,26,resident,2017-12-29 16:11:37
32,1,26,resident,2017-08-27 12:26:22
32,10,74,resident,2017-11-13 22:50:10
32,1,74,tenant,2017-11-13 22:56:10
32,10,21,owner,2017-11-23 07:15:33
32,10,21,owner,2017-11-05 16:01:52
32,10,63,guest,2017-09-10 05:05:52
32,10,39,tenant,2018-02-18 02:13:24
32,5,39,tenant,2018-02-18 02:12:24
32,10,70,tenant,2018-01-29 08:40:08
32,10,48,guest,2018-01-10 08:07:54
32,10,48,guest,2017-05-26 09:14:34
32,10,80,resident,2017-08-15 14:15:40
32,10,80,resident,2017-10-18 23:09:22
32,10,80,resident,2018-02-18 01:42:32
32,10,80,resident,2018-01-23 19:13:48
32,7,80,owner,2017-08-15 14:15:40
32,7,80,owner,2017-10-18 23:11:22
32,7,80,owner,2018-02-18 01:43:32
32,7,80,owner,2018-01-23 19:10:48
32,10,58,tenant,2017-11-06 22:52:27
32,10,33,resident,2017-07-21 06:45:44
32,5,33,guest,2017-07-21 06:48:44
32,1,33,tenant,2017-07-21 06:43:44
32,10,60,guest,2018-01-22 22:14:11
32,10,29,tenant,2017-12-12 07:20:46
32,1,29,owner,2017-12-12 07:23:46
32,10,34,tenant,2017-07-31 04:18:18
32,1,34,tenant,2017-07-31 04:09:18
62,10,26,resident,2017-11-16 11:37:16
62,4,26,guest,2017-11-16 11:39:16
62,1,26,resident,2017-11-16 11:36:16
62,10,74,resident,2017-11-08 03:09:52
62,1,74,tenant,2017-11-08 03:04:52
62,10,36,guest,2017-10-29 09:20:50
62,10,44,tenant,2018-01-18 08:47:32
62,10,44,tenant,2017-05-22 11:11:51
62,10,44,tenant,2017-11-14 03:24:42
62,4,44,resident,2018-01-18 08:50:32
62,4,44,resident,2017-05-22 11:12:51
62,4,44,resident,2017-11-14 03:24:42
62,10,18,owner,2017-04-23 09:04:49
62,10,18,owner,2017-12-08 05:06:53
62,10,18,owner,2017-06-13 00:58:42
62,10,62,guest,2017-09-15 20:24:19
62,10,62,guest,2017-09-13 05:27:52
62,10,62,guest,2017-09-29 16:13:49
62,10,62,guest,2018-01-23 23:26:51
62,10,98,owner,2018-03-16 06:05:34
62,10,98,owner,2018-04-01 23:25:18
62,10,21,owner,2018-03-05 15:53:43
62,10,93,owner,2017-05-12 10:20:07
62,5,93,tenant,2017-05-12 10:18:07
62,10,31,guest,2017-05-24 17:51:08
62,10,31,guest,2017-11-22 05:19:14
62,10,31,guest,2018-01-12 21:17:44
62,5,31,owner,2017-05-24 17:47:08
62,5,31,owner,2017-11-22 05:17:14
62,5,31,owner,2018-01-12 21:16:44
62,10,39,tenant,2017-08-11 14:47:31
62,5,39,tenant,2017-08-11 14:49:31
62,10,70,tenant,2017-10-12 23:52:49
62,10,70,tenant,2017-06-21 02:00:35
62,10,70,tenant,2017-08-21 09:04:14
62,10,71,guest,2018-01-07 14:10:00
62,10,71,guest,2017-10-03 21:03:13
62,10,78,guest,2018-03-09 22:51:38
62,10,78,guest,2017-08-07 15:33:57
62,10,80,resident,2017-10-08 13:20:13
62,7,80,owner,2017-10-08 13:18:13
62,10,15,guest,2017-09-27 12:18:33
62,10,15,guest,2017-06-20 17:20:33
62,10,15,guest,2017-12-04 23:09:33
62,7,15,resident,2017-09-27 12:16:33
62,7,15,resident,2017-06-20 17:18:33
