article_id,project_id,user_id,user_type,save_at,share_at,love_at,sad_at,angry_at
37,5,20,resident,2018-03-14 03:05:16,2017-11-20 06:41:40,,,2017-07-13 18:14:28
37,5,20,resident,,2017-05-26 18:02:03,2017-06-19 15:23:54,,
76,8,35,tenant,2017-09-22 08:15:01,,2017-05-03 08:00:13,,
76,10,35,owner,2017-06-28 07:10:38,,,,2017-09-22 05:46:02
76,7,35,guest,2017-11-13 05:12:30,2017-09-03 23:49:08,2017-05-25 19:43:39,,
76,5,35,owner,2017-10-09 06:00:38,2017-05-11 16:49:51,2017-12-23 09:21:01,,
76,8,18,resident,2017-11-08 10:08:42,,,,2017-11-17 11:39:05
76,10,18,owner,2017-07-26 02:57:56,,,,2018-02-06 18:37:26
76,8,77,owner,,,,,2018-03-31 05:14:56
76,8,77,owner,,,,,2017-11-04 16:52:41
76,10,77,tenant,,,,2017-06-15 17:53:10,
76,10,77,tenant,,2017-06-03 09:38:20,,2017-08-11 02:09:58,
76,8,22,owner,,,,2017-07-06 18:35:20,
76,3,22,tenant,2017-09-09 06:26:51,,,,2017-09-15 08:48:10
76,5,22,guest,2018-02-05 01:25:26,2017-06-17 13:57:48,,,2017-10-01 07:01:08
76,8,16,tenant,2018-01-28 00:32:46,,2017-08-13 22:18:22,,
76,8,16,tenant,,2017-08-16 23:31:04,,2017-06-08 15:09:36,
76,3,16,owner,2017-08-24 07:44:37,2017-11-19 15:51:57,2017-05-30 06:39:51,,
76,3,16,owner,,,,2018-03-20 18:40:25,
76,5,16,resident,2017-06-30 14:47:23,,,,2018-03-21 03:55:38
76,5,16,resident,,,2017-11-03 05:11:36,,
76,8,15,guest,,,,,2017-06-06 15:28:12
76,8,15,guest,2017-11-18 21:36:06,,,2017-09-28 22:06:53,
76,8,15,guest,,,,2017-11-28 00:31:35,
76,10,15,guest,,,,,2018-02-11 20:56:42
76,10,15,guest,,,,,2017-12-31 14:06:01
76,10,15,guest,,2017-10-21 09:25:56,,2017-06-17 04:05:28,
76,3,15,resident,2017-10-17 15:01:56,2018-01-11 12:06:11,2017-12-10 18:43:53,,
76,3,15,resident,2017-05-24 16:31:11,,2017-06-21 23:33:34,,
76,3,15,resident,2017-07-24 11:46:24,2017-08-12 11:53:28,,,2017-05-24 15:04:10
76,7,15,resident,,,2017-08-12 02:13:37,,
76,7,15,resident,,2018-03-10 02:28:13,,2017-09-18 20:50:29,
76,7,15,resident,2017-12-03 14:07:41,2018-03-15 03:57:11,2017-12-11 02:26:14,,
76,5,15,resident,2017-12-06 01:28:38,,,,2018-01-17 13:48:49
76,5,15,resident,2017-11-19 09:53:48,,,2018-04-01 10:38:54,
76,5,15,resident,,,,2017-12-07 04:56:38,
76,8,20,guest,2017-08-15 12:09:46,2017-12-15 21:51:13,,2018-01-05 09:25:30,
76,10,20,guest,2017-12-06 00:01:45,2017-04-17 17:03:03,2018-02-12 11:44:59,,
76,5,20,resident,2017-08-26 06:37:38,,,,2017-12-17 07:12:00
91,10,26,resident,2017-11-05 21:11:06,2017-11-13 05:13:02,,,2017-12-22 18:05:16
91,10,26,resident,2017-10-05 03:53:09,2017-09-20 21:49:59,,,2017-10-03 16:22:00
91,4,26,guest,,,,,2017-11-02 02:17:49
91,4,26,guest,,2017-11-03 19:14:03,,,2017-07-08 09:58:42
91,10,98,owner,,2017-09-24 01:11:47,,,2017-05-15 06:27:31
91,10,98,owner,2018-03-18 00:19:44,,,2018-04-10 14:13:13,
91,10,93,owner,2017-05-21 17:17:52,2017-07-29 20:27:07,,2017-05-19 20:59:42,
91,10,63,guest,,,,,2017-07-25 23:38:27
91,10,15,guest,,2018-03-29 17:21:04,,2017-04-15 04:05:18,
91,7,15,resident,,,,,2017-12-15 13:45:24
91,10,33,resident,2018-01-29 05:54:05,2017-11-04 17:39:18,,2018-03-08 07:39:24,
91,4,33,resident,2017-05-28 21:50:20,2017-07-03 20:12:26,2017-07-28 08:06:52,,
91,10,60,guest,2018-03-05 09:18:35,2017-06-24 19:02:09,2017-07-16 11:49:43,,
88,10,70,tenant,2017-08-02 02:02:51,,,2017-10-02 22:36:56,
88,10,58,tenant,,2017-09-17 02:26:14,,,2018-01-17 10:50:24
88,3,58,guest,2018-01-14 05:32:40,,,,2018-03-30 22:59:47
74,10,74,resident,2017-06-05 21:46:10,2018-04-06 22:14:59,,2017-09-27 16:47:30,
74,10,74,resident,,2017-12-25 13:40:44,,2017-04-26 08:28:56,
74,6,74,guest,,2017-04-24 00:07:33,,2017-05-02 18:52:04,
74,6,74,guest,2017-05-11 13:04:22,2017-09-23 08:00:59,2017-08-28 11:34:19,,
74,10,39,tenant,,2017-05-14 15:09:34,,2017-08-18 22:38:57,
74,10,39,tenant,,2017-07-21 20:20:20,,,2017-08-26 06:09:01
74,10,39,tenant,2017-09-03 21:15:35,2017-05-05 01:53:37,,,2017-11-27 07:57:57
74,5,39,tenant,,2018-03-03 00:27:55,,2018-01-28 22:57:23,
74,5,39,tenant,,,2017-09-21 13:33:05,,
74,5,39,tenant,,2018-01-31 05:29:22,,,2017-09-17 13:31:21
74,10,60,guest,,,2017-05-04 14:33:02,,
74,9,60,tenant,2017-09-01 03:19:14,2018-02-22 07:20:19,,2017-09-05 05:23:47,
74,10,29,tenant,,2018-03-04 13:15:06,2017-10-16 17:54:49,,
74,6,29,guest,,,,2017-06-06 21:03:10,
78,10,26,resident,,2017-12-09 22:58:46,,2018-03-23 06:53:32,
78,4,26,guest,2017-08-03 07:43:15,2017-09-26 11:39:17,,,2018-04-02 23:59:59
78,1,26,resident,2017-08-18 22:16:30,,,2017-05-20 01:00:13,
78,10,74,resident,2017-05-26 19:48:09,2017-06-06 00:27:16,,,2017-07-24 18:31:42
78,6,74,guest,,2017-11-05 08:08:08,2018-01-29 16:16:54,,
78,1,74,tenant,,2018-01-17 03:23:56,,2017-11-23 16:52:28,
78,10,36,guest,2017-04-12 18:32:52,2017-06-18 06:46:51,2017-10-14 01:16:31,,
78,10,48,guest,,2017-09-26 20:38:31,2017-08-10 05:52:55,,
78,9,48,resident,,2017-08-16 05:52:21,2018-03-27 08:25:13,,
78,10,33,resident,2017-07-12 16:40:47,,2018-04-02 10:20:38,,
78,6,33,resident,,2018-02-18 16:21:49,,,2018-01-23 13:06:45
78,4,33,resident,2018-03-20 07:42:41,,,2017-04-24 21:16:10,
78,1,33,tenant,,,2017-10-19 07:19:00,,
78,10,29,tenant,2017-09-11 11:13:14,2017-05-03 23:09:29,,,2018-01-20 12:02:25
78,6,29,guest,2017-05-03 18:59:47,,2017-04-08 10:20:31,,
78,1,29,owner,,2017-11-17 06:15:59,2017-04-13 14:38:04,,
80,10,31,guest,,2017-05-06 20:58:13,,2018-02-16 08:23:45,
80,10,71,guest,2018-04-04 06:57:57,,,,2017-05-19 12:32:18
80,3,71,owner,,2018-02-10 13:44:26,,2017-07-07 22:34:22,
80,10,80,resident,2018-02-08 11:54:52,,,2018-01-09 07:48:25,
80,7,80,owner,2017-12-05 07:43:47,,2017-04-07 14:20:07,,
80,9,80,owner,2017-12-30 08:26:20,,2017-04-26 16:22:50,,
80,10,58,tenant,,2017-10-13 07:08:14,,,2017-09-06 11:30:49
80,3,58,guest,2018-02-09 16:51:28,,,2018-03-22 11:01:38,
80,9,58,tenant,2018-03-26 01:34:35,,,2017-09-09 02:36:06,
80,10,60,guest,,2017-12-07 07:23:04,,,2017-11-30 14:52:08
80,9,60,tenant,,,2018-03-22 16:50:35,,
79,10,26,resident,,,,,2017-09-04 19:58:22
79,4,26,guest,,,,,2018-03-08 16:21:51
79,10,36,guest,,2017-10-05 20:36:51,2017-06-25 07:03:55,,
79,10,39,tenant,2018-04-06 21:47:42,2017-08-11 09:44:53,2018-02-02 11:44:36,,
79,5,39,tenant,2017-10-21 17:18:14,2017-12-07 16:11:57,,2018-01-13 04:38:10,
79,10,20,guest,2017-12-03 16:36:42,,2017-12-16 21:20:23,,
79,10,20,guest,,2017-07-28 23:34:21,,2017-10-11 23:16:33,
79,5,20,resident,,,,2018-01-11 00:00:25,
79,5,20,resident,,2017-12-21 01:10:12,,2017-06-28 07:39:08,
79,10,60,guest,,,,,2017-07-19 04:16:09
79,10,29,tenant,2018-01-05 02:36:33,,,2017-11-18 08:26:38,
79,6,29,guest,,2017-12-11 04:55:40,,2017-09-27 05:03:54,
14,10,26,resident,2017-11-18 03:27:40,2017-10-14 00:24:36,,,2017-04-05 12:21:14
14,10,26,resident,2017-06-05 15:39:52,,,2017-04-15 23:10:49,
14,4,26,guest,,,,,2017-12-15 21:08:00
14,4,26,guest,,2017-07-21 23:34:33,,,2017-12-26 16:28:22
14,1,26,resident,,,2018-03-04 02:37:49,,
14,1,26,resident,,2017-04-07 10:19:49,2018-03-20 16:23:26,,
14,10,74,resident,,,2017-10-28 22:14:45,,
14,10,74,resident,2018-03-30 09:48:50,,,,2017-07-11 02:25:07
14,6,74,guest,,2018-03-12 00:36:54,2017-12-21 00:50:14,,
14,6,74,guest,2018-03-06 12:27:03,2017-05-30 21:26:44,,,2017-06-09 21:59:29
14,1,74,tenant,2017-07-25 14:54:59,2018-02-14 08:19:00,,,2017-04-24 14:09:33
14,1,74,tenant,,,,,2018-02-14 07:03:44
14,10,21,owner,,2017-12-03 23:34:13,,,2017-10-24 05:10:23
14,10,39,tenant,,2018-02-17 16:46:00,,2018-02-06 20:35:40,
14,10,39,tenant,,2018-02-26 14:45:52,,2018-04-05 12:21:13,
14,5,39,tenant,2017-09-09 22:08:59,2017-08-05 06:45:49,2017-05-18 09:39:12,,
14,5,39,tenant,,,2017-12-26 20:20:56,,
14,10,58,tenant,2017-10-11 02:25:29,,2017-08-14 05:55:54,,
14,9,58,tenant,,,,2017-10-30 15:23:51,
54,10,39,tenant,2017-06-26 03:38:51,,,,2017-12-09 04:40:33
54,10,39,tenant,,2017-12-18 14:16:22,,,2017-06-13 11:06:33
54,5,39,tenant,2017-09-15 18:46:12,2017-08-04 02:43:11,,2017-04-05 04:14:54,
54,5,39,tenant,,2018-03-24 22:18:25,2017-05-15 10:57:15,,
54,10,33,resident,2017-08-14 21:36:41,,2017-10-21 20:47:38,,
54,5,33,guest,2017-09-14 15:42:20,,,,2017-10-21 01:21:05
54,4,33,resident,2017-10-12 10:40:27,2018-03-29 19:22:30,,,2017-07-19 09:22:42
54,1,33,tenant,,2018-02-21 03:45:09,2017-04-27 08:45:38,,
54,10,34,tenant,,,,,2017-07-20 14:55:29
54,1,34,tenant,,2018-01-23 07:55:24,2017-07-04 19:15:21,,
35,10,44,tenant,2017-07-04 12:52:36,2017-07-22 16:29:47,2017-06-28 22:10:56,,
35,10,44,tenant,,,,,2017-05-09 21:49:27
35,4,44,resident,2018-01-02 11:51:34,,,2017-05-03 11:57:06,
35,4,44,resident,,,2018-01-01 21:00:20,,
35,10,71,guest,,2017-08-16 19:59:30,2017-06-11 18:18:50,,
35,3,71,owner,2018-01-04 22:10:49,,,2017-04-12 14:15:27,
35,10,80,resident,2017-10-12 03:39:24,2017-05-02 05:29:18,,2017-11-08 18:31:48,
35,7,80,owner,,,,2017-06-02 03:20:33,
35,9,80,owner,,,,,2017-08-01 08:09:59
35,10,58,tenant,,,,2017-06-02 04:16:04,
35,3,58,guest,,2018-03-07 14:17:21,,2017-10-12 02:31:21,
35,9,58,tenant,,2017-12-24 10:06:09,,2017-06-17 02:09:40,
35,10,11,resident,,,,,2017-08-08 08:24:18
35,10,11,resident,,,,2017-11-22 01:56:33,
35,4,11,tenant,2017-07-26 00:35:26,,2017-10-29 19:56:51,,
35,4,11,tenant,2017-07-19 08:13:38,2017-10-16 05:29:04,,2018-01-08 23:48:17,
35,9,11,guest,2017-07-07 18:02:30,,,2017-12-27 13:43:03,
35,9,11,guest,2017-08-15 13:24:19,2017-04-04 08:41:22,,,2017-06-30 12:31:13
35,10,35,owner,,,,2017-12-04 04:39:12,
35,7,35,guest,2017-04-08 11:43:12,,2018-01-02 21:40:29,,
35,5,35,owner,2017-06-02 19:03:48,2018-01-30 21:55:06,2017-09-15 11:47:45,,
35,9,35,tenant,,,2017-12-11 11:28:19,,
35,10,33,resident,,,,2018-03-19 00:08:06,
35,10,33,resident,2017-08-04 18:05:07,,,,2017-07-14 12:32:37
35,5,33,guest,2017-06-01 09:22:28,2017-07-24 06:37:03,2017-07-22 15:05:35,,
35,5,33,guest,,2018-01-30 17:29:03,,,2017-12-28 11:01:35
35,4,33,resident,,2018-03-04 23:54:05,2017-07-18 09:21:49,,
35,4,33,resident,2018-03-20 12:10:29,,,2017-04-04 07:42:44,
35,1,33,tenant,2017-09-30 00:44:44,,,2017-07-09 14:29:31,
35,1,33,tenant,,2017-10-03 23:26:41,,2017-04-11 00:25:31,
35,10,60,guest,,2017-05-21 04:12:55,,2017-06-05 23:20:00,
35,10,60,guest,,,,2018-02-09 07:57:09,
35,9,60,tenant,2017-11-30 05:23:19,2018-02-09 15:56:01,2018-03-15 14:29:13,,
35,9,60,tenant,2017-12-21 20:41:35,2017-11-13 05:34:20,2018-01-10 04:17:56,,
35,10,34,tenant,2017-11-18 18:52:25,2017-05-29 13:16:31,2018-03-07 13:21:18,,
35,10,34,tenant,,2018-03-09 12:12:14,2018-03-24 02:56:04,,
35,1,34,tenant,2017-12-21 19:22:16,,2018-03-01 00:51:15,,
35,1,34,tenant,2017-08-17 15:01:03,2018-01-08 05:27:23,,2017-09-02 09:04:30,
51,10,74,resident,,,,2017-07-22 02:58:03,
51,6,74,guest,2018-03-31 00:08:27,,,,2017-12-13 03:23:13
51,1,74,tenant,,,,2017-07-17 03:45:46,
51,10,44,tenant,2017-12-15 04:52:14,,,,2018-04-05 02:54:34
51,4,44,resident,,2017-12-31 04:47:41,,2018-02-24 14:16:55,
51,10,18,owner,,,2017-04-25 18:15:01,,
51,10,39,tenant,2018-04-07 02:12:30,,,2017-08-20 23:30:05,
51,5,39,tenant,2017-10-23 23:10:37,2017-08-03 16:55:53,,2017-04-26 11:44:28,
51,10,15,guest,2017-08-22 15:23:10,,,2018-01-31 01:59:17,
51,10,15,guest,,,,,2017-06-25 21:44:27
51,3,15,resident,,2017-07-13 10:55:05,2018-01-01 10:00:17,,
51,3,15,resident,2017-06-26 07:56:05,2017-08-24 22:01:10,,,2018-02-23 14:11:43
51,7,15,resident,2017-07-05 17:24:24,,,2017-07-17 07:48:12,
51,7,15,resident,2017-10-05 22:55:23,,2017-10-26 00:05:49,,
51,6,15,resident,,2017-09-17 15:27:24,2017-06-24 10:11:59,,
51,6,15,resident,,2017-06-26 07:46:23,,2017-12-27 05:05:59,
51,5,15,resident,,2017-05-14 00:41:43,,2017-08-20 14:50:04,
51,5,15,resident,2017-05-14 18:40:20,2018-02-06 09:21:19,,2017-11-30 14:44:34,
51,10,35,owner,2018-02-22 17:03:34,2017-08-13 11:01:48,,2018-03-19 16:45:23,
51,7,35,guest,,,,,2017-10-07 21:43:18
51,6,35,owner,,,,2017-12-04 10:28:36,
51,5,35,owner,2017-06-21 16:36:49,2017-10-14 07:21:37,,2017-05-04 08:12:04,
51,9,35,tenant,2018-01-02 10:19:16,,,2017-10-19 21:32:48,
51,10,29,tenant,2017-10-29 13:02:44,2017-04-24 03:24:02,,,2018-02-07 12:27:07
51,6,29,guest,2018-01-09 17:37:38,,,2017-04-18 07:00:14,
51,1,29,owner,,,2017-10-25 18:49:29,,
4,10,21,owner,2017-08-24 02:19:22,2018-01-30 11:18:53,2018-03-08 03:32:19,,
4,3,21,resident,2017-11-11 00:09:46,2017-08-07 19:36:06,,2017-06-22 02:46:02,
4,10,5,guest,,2017-12-15 09:32:12,2017-12-01 20:34:56,,
4,10,5,guest,2017-08-08 10:03:09,,,,2017-08-09 00:16:38
4,3,5,owner,,,,2017-08-04 08:40:45,
4,3,5,owner,,2017-11-20 20:47:57,,2018-02-28 16:47:47,
4,4,5,tenant,2018-03-23 05:13:49,,2017-11-20 09:55:22,,
4,4,5,tenant,2017-11-22 08:41:53,,,,2017-11-25 21:54:14
4,10,71,guest,2017-08-11 17:24:45,2017-10-14 00:03:30,2017-12-25 22:01:45,,
4,3,71,owner,,2018-02-04 19:45:31,,2018-01-03 04:07:45,
4,10,35,owner,2018-02-11 09:40:17,2018-01-31 22:22:08,,2017-08-25 17:56:08,
4,10,35,owner,2017-09-18 13:26:36,2018-01-13 18:34:23,,2017-08-11 04:49:13,
4,6,35,owner,,2017-11-10 23:56:48,,2017-08-16 05:13:27,
4,6,35,owner,,2018-03-03 11:06:44,,,2017-11-26 12:25:17
4,5,35,owner,,2017-11-15 20:58:23,,2017-10-21 18:00:20,
4,5,35,owner,,,,,2018-01-19 21:32:27
4,9,35,tenant,,,,2017-10-09 15:44:52,
4,9,35,tenant,2017-10-31 05:44:46,,2018-02-17 04:29:25,,
4,10,77,tenant,,2017-07-25 21:44:57,,2018-01-02 19:11:41,
4,6,77,tenant,2017-06-13 06:14:15,2018-03-30 22:04:22,2018-04-03 11:03:05,,
4,10,29,tenant,,,2017-12-04 03:52:17,,
4,6,29,guest,2017-08-23 03:10:26,2018-04-02 21:09:13,,2017-07-19 15:26:21,
4,1,29,owner,,2017-08-03 17:28:47,,2017-11-19 02:18:48,
4,10,34,tenant,2018-01-24 20:30:19,2017-04-22 21:51:32,,,2017-09-18 08:35:17
4,1,34,tenant,2018-02-12 00:10:13,2017-10-27 09:16:00,2017-07-18 03:23:38,,
30,10,39,tenant,2017-04-15 06:32:02,,2018-02-13 15:16:06,,
30,5,39,tenant,,,,2018-02-11 19:29:57,
30,10,48,guest,2017-10-16 11:56:57,2017-05-08 21:02:00,,,2018-01-17 21:28:55
30,10,48,guest,2017-12-29 10:03:04,,,2018-03-11 18:51:18,
30,9,48,resident,,2017-12-30 03:34:25,,,2017-11-13 19:04:01
30,9,48,resident,2018-03-03 02:34:32,2017-04-17 06:14:48,2017-07-17 17:02:17,,
30,10,80,resident,2017-06-25 04:42:24,2018-01-26 20:41:44,,2017-10-27 00:00:28,
30,7,80,owner,2018-01-23 02:55:09,2017-10-14 03:17:25,,,2017-08-05 08:19:50
30,9,80,owner,,,2017-06-24 09:08:16,,
30,10,15,guest,2017-10-07 20:14:17,2018-03-11 00:02:23,,2018-03-19 15:02:40,
30,10,15,guest,2017-05-03 04:19:40,2017-12-28 01:28:57,,,2018-03-01 02:50:36
30,7,15,resident,,,2017-12-30 04:56:22,,
30,7,15,resident,,2018-03-22 07:01:03,,2017-08-19 17:15:04,
30,5,15,resident,2017-05-21 06:11:29,,,2017-12-06 06:43:59,
30,5,15,resident,,,2017-05-06 15:04:19,,
30,10,20,guest,,,,,2017-06-15 03:08:39
30,5,20,resident,2018-04-06 00:51:27,2017-04-12 15:37:34,,2018-03-27 14:25:28,
30,10,58,tenant,,,,,2018-03-28 23:14:03
30,9,58,tenant,2018-04-10 19:52:02,,,,2017-11-27 06:21:11
30,10,35,owner,,,2018-03-28 09:55:50,,
30,7,35,guest,,,,,2017-08-24 13:13:45
30,5,35,owner,2017-11-06 16:13:43,,,,2017-07-04 21:11:11
30,9,35,tenant,,,,2017-04-17 11:16:39,
30,10,77,tenant,,2017-05-09 14:55:44,,2018-01-31 23:16:05,
30,10,34,tenant,,,2017-12-15 15:22:56,,
30,1,34,tenant,,,2018-01-07 08:51:31,,
1,10,26,resident,2017-07-05 06:30:30,2017-12-20 05:55:04,,,2017-11-16 09:07:32
1,10,26,resident,,2017-10-14 12:53:10,2017-08-21 07:12:10,,
1,1,26,resident,2018-01-31 04:57:55,,,2017-07-06 22:00:17,
1,1,26,resident,2017-08-21 22:14:10,,,2017-06-15 17:46:59,
1,10,21,owner,,2018-02-15 17:31:51,,2017-06-22 02:24:13,
1,3,21,resident,2017-10-28 01:37:44,,2017-05-07 08:16:34,,
1,10,48,guest,,,2017-05-22 01:19:34,,
1,9,48,resident,2017-04-26 19:40:27,,,,2017-05-08 00:35:02
1,10,33,resident,,2018-02-10 15:16:14,,2018-03-17 16:43:18,
1,6,33,resident,,,,2017-10-16 16:46:03,
1,5,33,guest,2017-11-05 08:23:59,2017-04-04 11:04:46,2018-02-16 23:05:51,,
1,1,33,tenant,2017-05-27 01:37:23,2017-11-28 11:14:50,,2018-02-16 10:47:13,
1,10,60,guest,,,,,2017-04-19 08:11:46
1,9,60,tenant,2018-02-28 11:59:51,,2017-08-18 05:05:00,,
83,10,26,resident,,2017-06-09 00:47:53,,,2018-01-16 08:40:52
83,1,26,resident,2017-05-29 17:38:22,,,,2017-06-29 12:29:05
83,10,36,guest,2017-06-23 22:27:35,2017-11-03 04:46:00,2018-01-21 07:37:31,,
83,10,63,guest,2017-10-15 22:19:06,,,,2017-09-24 19:08:33
83,10,70,tenant,,2017-08-15 02:42:52,,2017-12-12 17:43:49,
83,10,33,resident,,,2017-11-04 14:51:44,,
83,10,33,resident,2018-03-26 15:17:41,,,,2017-11-15 14:40:46
83,6,33,resident,,,2017-08-16 03:41:59,,
83,6,33,resident,2018-01-27 15:42:08,2018-02-15 10:09:12,,2017-06-14 11:37:04,
83,5,33,guest,2018-02-02 22:53:55,2017-06-16 14:18:35,,2017-05-25 15:49:45,
83,5,33,guest,,,2018-01-10 14:55:24,,
83,1,33,tenant,,2017-09-17 04:51:52,2018-02-25 23:11:05,,
83,1,33,tenant,2018-02-15 02:24:07,2018-03-31 05:47:27,,2017-04-29 08:57:50,
83,10,29,tenant,,,2018-01-20 12:55:16,,
83,6,29,guest,2017-11-18 07:50:31,,,,2017-12-07 08:29:12
83,1,29,owner,2017-09-11 22:14:25,2018-04-08 10:16:15,,,2017-05-06 23:31:18
55,10,39,tenant,,2017-12-02 18:35:09,,2017-11-18 07:25:24,
55,10,39,tenant,2017-11-01 23:13:57,,2018-02-13 19:01:45,,
55,5,39,tenant,2018-01-08 03:30:48,,,,2017-07-29 00:47:52
55,5,39,tenant,,,2017-09-30 23:42:05,,
55,10,33,resident,,,,2018-03-12 19:25:31,
55,5,33,guest,,,,2017-04-25 10:33:50,
55,4,33,resident,2018-01-22 21:55:24,2017-08-09 21:03:06,,2017-05-10 17:06:21,
55,1,33,tenant,,,,2017-06-18 01:22:35,
55,10,29,tenant,2017-08-25 15:44:32,,,2017-04-19 15:29:35,
55,10,29,tenant,2017-05-22 13:00:16,2017-09-09 03:28:46,,2017-07-19 21:40:15,
55,10,29,tenant,,,,2017-08-03 17:14:10,
55,1,29,owner,2017-10-07 21:14:52,2017-12-21 19:56:33,,2018-01-23 14:02:56,
55,1,29,owner,,,2017-06-28 04:02:11,,
55,1,29,owner,2017-09-05 12:14:06,,2017-09-17 06:47:16,,
71,10,74,resident,2017-05-14 17:53:54,2018-01-23 12:23:18,,2017-10-14 07:19:39,
71,6,74,guest,2017-06-14 02:33:24,2017-10-04 12:58:28,,2018-02-17 09:48:42,
71,1,74,tenant,2018-03-04 23:46:43,2018-02-01 04:37:56,,2017-06-17 05:56:31,
71,10,36,guest,2017-08-16 08:44:24,2017-08-27 17:09:10,,2017-09-25 05:32:34,
71,10,36,guest,2017-11-02 17:41:08,2017-07-29 00:41:21,,,2017-04-20 14:26:25
71,10,39,tenant,2017-06-01 21:32:35,2017-09-24 05:48:50,2017-12-14 22:59:13,,
71,10,48,guest,,,2017-07-24 15:54:41,,
71,9,48,resident,,,,,2017-07-22 08:54:56
71,10,33,resident,2018-02-24 18:18:21,,2017-10-04 15:06:30,,
71,6,33,resident,,2017-10-07 23:20:05,,2017-11-12 19:02:16,
71,4,33,resident,2017-04-19 23:03:46,,2018-01-27 04:48:47,,
71,1,33,tenant,,2017-04-20 13:50:40,2017-08-02 02:50:34,,
71,10,60,guest,2018-02-11 11:24:42,2017-05-13 15:24:30,,2017-10-05 03:26:54,
71,10,60,guest,,2017-12-23 22:38:01,2017-06-06 10:57:58,,
71,9,60,tenant,2017-04-07 02:53:48,2017-09-04 13:39:37,,2018-03-11 15:57:45,
71,9,60,tenant,2017-12-11 00:11:47,2017-10-14 19:50:15,2017-07-09 05:55:25,,
71,10,34,tenant,,,,2017-08-02 00:07:08,
71,1,34,tenant,,,,,2017-08-28 03:15:20
5,10,21,owner,2017-06-20 06:50:12,,2017-12-31 12:25:12,,
5,10,39,tenant,2017-10-09 11:06:50,,,,2018-02-14 12:17:52
5,10,39,tenant,,2017-08-24 13:03:54,,,2018-01-29 01:31:18
5,5,39,tenant,2018-03-02 17:36:06,2017-11-18 17:32:33,,,2017-04-18 06:51:49
5,5,39,tenant,2017-10-25 16:44:52,,2017-08-14 13:43:09,,
5,10,35,owner,2017-07-21 23:15:49,,,,2018-01-06 10:37:42
5,10,35,owner,,,,2017-05-03 15:43:41,
5,7,35,guest,,2017-10-11 18:31:49,,,2017-12-15 14:56:55
5,7,35,guest,2017-06-24 23:02:19,,2017-08-17 11:57:42,,
5,6,35,owner,2017-09-15 10:24:02,,,,2017-07-19 02:38:02
5,6,35,owner,,2017-06-23 18:42:25,,2017-07-25 20:34:31,
5,5,35,owner,,,,,2018-01-25 15:23:38
5,5,35,owner,2017-07-06 09:30:36,,,,2017-11-01 18:50:03
5,9,35,tenant,,,,2017-10-01 04:50:26,
5,9,35,tenant,,2017-04-17 23:43:15,,,2017-11-06 05:04:16
5,10,77,tenant,2017-08-05 16:23:34,2017-08-08 16:16:05,2018-03-02 18:05:38,,
5,6,77,tenant,,2017-10-14 10:26:28,,2017-07-06 08:30:39,
5,10,60,guest,,,2017-04-30 18:20:25,,
5,9,60,tenant,,2018-03-01 15:04:33,,,2018-03-25 02:58:03
73,10,21,owner,,,,,2017-12-22 07:32:45
73,3,21,resident,,,,,2017-12-06 11:30:40
73,10,31,guest,2018-01-18 07:17:27,2017-10-27 23:36:01,,,2017-08-26 06:52:39
73,5,31,owner,,,,2017-12-25 21:05:58,
73,10,39,tenant,2017-07-31 02:24:48,,,2017-05-11 00:46:21,
73,5,39,tenant,,,,,2018-02-25 02:36:28
73,10,80,resident,,2017-11-21 00:45:14,2018-01-25 14:20:07,,
73,9,80,owner,,,,2017-06-11 23:20:23,
6,10,21,owner,,,,2017-04-21 23:34:54,
6,3,21,resident,,,,,2017-04-21 07:18:30
6,10,58,tenant,,,2017-07-06 00:31:30,,
6,10,58,tenant,2017-09-25 21:41:51,,,,2018-01-22 06:18:42
6,10,58,tenant,,2018-02-26 07:20:52,2018-04-07 16:40:52,,
6,10,58,tenant,,2018-03-24 10:43:07,2017-08-11 02:43:42,,
6,3,58,guest,2017-10-06 04:48:58,2018-02-20 10:06:38,2017-08-14 06:56:14,,
6,3,58,guest,2017-12-21 06:33:16,2017-06-29 22:53:52,,2018-03-27 23:49:30,
6,3,58,guest,2017-11-02 22:59:31,2017-07-02 09:21:34,,,2017-11-04 03:04:54
6,3,58,guest,2017-06-21 07:29:57,,,,2018-01-26 14:30:50
6,9,58,tenant,,,,,2017-05-01 08:36:52
6,9,58,tenant,2017-10-17 04:37:00,2017-12-19 00:38:10,,,2018-02-11 21:53:57
6,9,58,tenant,2017-10-03 13:32:11,,,,2017-10-31 07:11:58
6,9,58,tenant,,2017-04-15 18:35:44,,2017-10-24 11:25:03,
6,10,33,resident,2017-09-25 00:04:42,,2017-11-20 16:34:08,,
6,10,33,resident,2017-06-26 21:01:15,,,,2017-07-31 17:50:32
6,10,33,resident,2017-07-30 08:05:10,2017-11-29 16:01:32,,2017-11-06 11:01:20,
6,10,33,resident,,2017-10-08 01:18:03,,,2017-12-10 21:45:44
6,6,33,resident,,2018-02-07 07:01:50,,,2017-07-03 10:50:02
6,6,33,resident,2017-10-11 02:38:23,,,2017-10-19 13:57:41,
6,6,33,resident,,2018-02-03 02:24:50,,,2017-10-13 20:42:17
6,6,33,resident,,,,2017-09-07 05:04:00,
6,5,33,guest,,,2017-09-30 21:34:15,,
6,5,33,guest,2017-05-20 02:28:50,2017-05-19 04:12:50,,,2017-08-01 17:45:18
