article_id,project_id,user_id,user_type,seen_at
61,6,14,guest,2018-04-01 10:13:32
61,5,14,resident,2018-04-01 10:13:32
61,1,14,resident,2018-04-01 10:13:32
61,8,43,guest,2017-12-02 18:05:30
61,7,43,resident,2017-12-02 18:05:30
61,9,43,tenant,2017-12-02 18:05:30
61,8,12,owner,2017-11-24 09:58:55
61,3,12,guest,2017-11-24 09:58:55
61,8,44,owner,2018-02-18 22:06:57
61,8,15,guest,2017-12-22 11:41:20
61,3,15,resident,2017-12-22 11:41:20
61,7,15,resident,2017-12-22 11:41:20
61,6,15,resident,2017-12-22 11:41:20
61,5,15,resident,2017-12-22 11:41:20
61,8,20,guest,2018-02-12 15:34:28
61,5,20,resident,2018-02-12 15:34:28
66,8,52,tenant,2018-03-10 13:22:18
66,5,52,resident,2018-03-10 13:22:18
66,8,59,owner,2017-11-17 09:58:39
66,8,35,tenant,2017-11-24 23:51:16
66,10,35,owner,2017-11-24 23:51:16
66,5,35,owner,2017-11-24 23:51:16
66,8,5,owner,2018-03-20 14:40:13
66,10,5,guest,2018-03-20 14:40:13
66,8,18,resident,2017-07-12 08:40:52
66,10,18,owner,2017-07-12 08:40:52
66,8,77,owner,2017-09-25 12:15:10
66,10,77,tenant,2017-09-25 12:15:10
66,8,22,owner,2017-11-19 10:33:38
66,5,22,guest,2017-11-19 10:33:38
66,1,22,tenant,2017-11-19 10:33:38
66,8,16,tenant,2018-01-21 12:08:41
66,5,16,resident,2018-01-21 12:08:41
66,8,92,tenant,2017-12-09 02:27:18
66,8,93,guest,2018-03-12 16:59:29
66,10,93,owner,2018-03-12 16:59:29
66,5,93,tenant,2018-03-12 16:59:29
66,8,10,guest,2018-03-07 14:22:22
66,1,10,owner,2018-03-07 14:22:22
66,8,90,owner,2018-02-23 14:10:10
66,5,90,guest,2018-02-23 14:10:10
66,8,53,guest,2017-08-19 11:48:22
66,8,81,tenant,2018-02-27 06:35:39
66,10,81,guest,2018-02-27 06:35:39
66,8,84,tenant,2017-08-30 21:12:03
66,8,82,tenant,2018-03-10 21:38:44
66,8,19,owner,2017-12-24 12:59:10
66,8,4,guest,2018-03-13 10:05:03
66,1,4,resident,2018-03-13 10:05:03
66,8,95,owner,2017-10-11 13:04:33
66,8,91,owner,2018-04-10 08:19:58
66,8,98,tenant,2018-03-17 13:37:54
66,10,98,owner,2018-03-17 13:37:54
66,8,32,tenant,2017-06-13 00:56:03
66,1,32,tenant,2017-06-13 00:56:03
66,8,14,owner,2018-03-18 08:52:34
66,5,14,resident,2018-03-18 08:52:34
66,1,14,resident,2018-03-18 08:52:34
66,8,12,owner,2017-05-15 08:10:41
66,8,44,owner,2017-06-03 23:22:38
66,10,44,tenant,2017-06-03 23:22:38
66,8,15,guest,2017-12-31 07:56:48
66,10,15,guest,2017-12-31 07:56:48
66,5,15,resident,2017-12-31 07:56:48
66,8,20,guest,2017-05-20 15:20:09
66,10,20,guest,2017-05-20 15:20:09
66,5,20,resident,2017-05-20 15:20:09
31,8,52,tenant,2017-11-18 23:45:11
31,3,52,resident,2017-11-18 23:45:11
31,8,59,owner,2018-01-12 05:28:51
31,8,35,tenant,2017-11-21 03:08:16
31,10,35,owner,2017-11-21 03:08:16
31,7,35,guest,2017-11-21 03:08:16
31,8,18,resident,2018-03-06 13:21:59
31,10,18,owner,2018-03-06 13:21:59
31,8,77,owner,2017-11-25 14:11:46
31,10,77,tenant,2017-11-25 14:11:46
31,8,22,owner,2017-07-18 19:48:03
31,3,22,tenant,2017-07-18 19:48:03
31,1,22,tenant,2017-07-18 19:48:03
31,8,16,tenant,2017-10-31 16:40:07
31,3,16,owner,2017-10-31 16:40:07
31,8,92,tenant,2018-01-03 13:26:52
31,4,92,tenant,2018-01-03 13:26:52
31,8,10,guest,2017-08-06 16:38:48
31,3,10,owner,2017-08-06 16:38:48
31,7,10,owner,2017-08-06 16:38:48
31,1,10,owner,2017-08-06 16:38:48
31,8,81,tenant,2017-07-26 01:08:59
31,10,81,guest,2017-07-26 01:08:59
31,8,19,owner,2017-06-18 22:03:11
31,4,19,guest,2017-06-18 22:03:11
31,8,4,guest,2017-05-22 15:54:32
31,3,4,resident,2017-05-22 15:54:32
31,1,4,resident,2017-05-22 15:54:32
31,8,95,owner,2017-06-17 02:56:16
31,8,91,owner,2017-04-27 04:17:02
31,7,91,guest,2017-04-27 04:17:02
31,4,91,resident,2017-04-27 04:17:02
31,8,14,owner,2017-04-12 23:16:07
31,1,14,resident,2017-04-12 23:16:07
31,8,43,guest,2018-04-09 13:05:58
31,7,43,resident,2018-04-09 13:05:58
31,8,12,owner,2017-08-25 05:40:06
31,3,12,guest,2017-08-25 05:40:06
31,8,44,owner,2017-07-12 04:07:43
31,10,44,tenant,2017-07-12 04:07:43
31,4,44,resident,2017-07-12 04:07:43
31,8,15,guest,2017-11-23 03:37:12
31,10,15,guest,2017-11-23 03:37:12
31,3,15,resident,2017-11-23 03:37:12
31,7,15,resident,2017-11-23 03:37:12
31,8,20,guest,2017-07-03 07:29:38
31,10,20,guest,2017-07-03 07:29:38
14,8,52,tenant,2018-03-31 00:21:48
14,5,52,resident,2018-03-31 00:21:48
14,8,59,owner,2017-10-08 01:00:38
14,8,35,tenant,2018-01-21 18:06:19
14,10,35,owner,2018-01-21 18:06:19
14,6,35,owner,2018-01-21 18:06:19
14,5,35,owner,2018-01-21 18:06:19
14,9,35,tenant,2018-01-21 18:06:19
14,8,18,resident,2018-03-17 23:36:33
14,10,18,owner,2018-03-17 23:36:33
14,8,77,owner,2017-11-03 10:14:32
14,10,77,tenant,2017-11-03 10:14:32
14,6,77,tenant,2017-11-03 10:14:32
14,8,16,tenant,2017-09-08 09:06:57
14,5,16,resident,2017-09-08 09:06:57
14,8,92,tenant,2017-09-26 13:47:31
14,4,92,tenant,2017-09-26 13:47:31
14,8,10,guest,2018-03-24 11:07:42
14,1,10,owner,2018-03-24 11:07:42
14,9,10,tenant,2018-03-24 11:07:42
14,8,81,tenant,2018-02-15 19:38:24
14,10,81,guest,2018-02-15 19:38:24
14,8,82,tenant,2017-11-18 23:13:58
14,6,82,tenant,2017-11-18 23:13:58
14,9,82,owner,2017-11-18 23:13:58
14,8,19,owner,2017-10-28 14:33:27
14,4,19,guest,2017-10-28 14:33:27
14,8,4,guest,2017-05-11 18:52:49
14,6,4,tenant,2017-05-11 18:52:49
14,1,4,resident,2017-05-11 18:52:49
14,9,4,resident,2017-05-11 18:52:49
14,8,95,owner,2017-12-03 06:10:35
14,6,95,guest,2017-12-03 06:10:35
14,8,91,owner,2017-07-17 02:59:21
14,4,91,resident,2017-07-17 02:59:21
14,8,14,owner,2017-11-25 08:28:19
14,6,14,guest,2017-11-25 08:28:19
14,5,14,resident,2017-11-25 08:28:19
14,1,14,resident,2017-11-25 08:28:19
14,8,43,guest,2017-08-30 00:02:33
14,9,43,tenant,2017-08-30 00:02:33
14,8,12,owner,2018-01-12 18:58:12
14,8,44,owner,2018-03-30 08:35:23
14,10,44,tenant,2018-03-30 08:35:23
14,4,44,resident,2018-03-30 08:35:23
14,8,15,guest,2017-10-07 05:39:05
14,10,15,guest,2017-10-07 05:39:05
14,6,15,resident,2017-10-07 05:39:05
14,5,15,resident,2017-10-07 05:39:05
14,8,20,guest,2017-06-08 14:42:08
14,10,20,guest,2017-06-08 14:42:08
14,5,20,resident,2017-06-08 14:42:08
29,8,52,tenant,2018-03-27 01:12:39
29,8,59,owner,2017-08-03 07:03:17
29,8,35,tenant,2017-11-18 12:38:15
29,8,18,resident,2017-10-29 21:54:30
29,8,77,owner,2018-01-19 06:59:24
29,8,22,owner,2017-08-15 11:43:04
29,1,22,tenant,2017-08-15 11:43:04
29,8,16,tenant,2017-10-31 04:30:15
29,8,92,tenant,2017-06-26 23:26:45
29,4,92,tenant,2017-06-26 23:26:45
29,8,10,guest,2018-02-26 10:28:32
29,1,10,owner,2018-02-26 10:28:32
29,8,81,tenant,2018-01-16 21:36:10
29,8,82,tenant,2017-07-10 03:39:19
29,8,19,owner,2017-09-18 20:17:03
29,4,19,guest,2017-09-18 20:17:03
29,8,4,guest,2017-04-25 13:31:17
29,1,4,resident,2017-04-25 13:31:17
29,8,95,owner,2017-10-04 04:36:05
29,8,91,owner,2018-03-19 22:16:52
29,4,91,resident,2018-03-19 22:16:52
29,8,14,owner,2018-03-16 14:41:10
29,1,14,resident,2018-03-16 14:41:10
29,8,43,guest,2017-09-04 08:13:26
29,8,12,owner,2017-10-04 03:51:24
29,8,44,owner,2017-11-01 22:11:01
29,4,44,resident,2017-11-01 22:11:01
29,8,15,guest,2017-09-19 02:38:09
29,8,20,guest,2018-02-28 06:00:00
32,8,52,tenant,2018-04-04 23:07:31
32,5,52,resident,2018-04-04 23:07:31
32,8,59,owner,2017-12-28 16:58:05
32,8,35,tenant,2017-07-23 13:41:48
32,10,35,owner,2017-07-23 13:41:48
32,7,35,guest,2017-07-23 13:41:48
32,5,35,owner,2017-07-23 13:41:48
32,8,18,resident,2017-09-02 07:56:33
32,10,18,owner,2017-09-02 07:56:33
32,8,77,owner,2017-11-08 00:43:53
32,10,77,tenant,2017-11-08 00:43:53
32,8,22,owner,2017-09-18 14:45:45
32,5,22,guest,2017-09-18 14:45:45
32,1,22,tenant,2017-09-18 14:45:45
32,8,16,tenant,2017-06-21 17:55:20
32,5,16,resident,2017-06-21 17:55:20
32,8,92,tenant,2017-12-24 02:02:45
32,8,10,guest,2017-06-06 18:33:04
32,7,10,owner,2017-06-06 18:33:04
32,1,10,owner,2017-06-06 18:33:04
32,8,81,tenant,2017-12-31 18:57:12
32,10,81,guest,2017-12-31 18:57:12
32,8,82,tenant,2017-12-30 07:52:28
32,7,82,owner,2017-12-30 07:52:28
32,8,19,owner,2017-12-02 13:22:19
32,8,4,guest,2017-12-10 22:54:59
32,1,4,resident,2017-12-10 22:54:59
32,8,95,owner,2018-01-01 04:25:26
32,8,14,owner,2017-10-26 18:51:21
32,5,14,resident,2017-10-26 18:51:21
32,1,14,resident,2017-10-26 18:51:21
32,8,43,guest,2017-07-03 08:17:44
32,7,43,resident,2017-07-03 08:17:44
32,8,12,owner,2017-11-24 13:05:27
32,8,15,guest,2017-07-10 15:32:30
32,10,15,guest,2017-07-10 15:32:30
32,7,15,resident,2017-07-10 15:32:30
32,5,15,resident,2017-07-10 15:32:30
32,8,20,guest,2017-12-31 18:32:42
32,10,20,guest,2017-12-31 18:32:42
32,5,20,resident,2017-12-31 18:32:42
37,8,59,owner,2017-12-04 01:42:54
37,8,35,tenant,2018-03-04 15:14:15
37,10,35,owner,2018-03-04 15:14:15
37,7,35,guest,2018-03-04 15:14:15
37,5,35,owner,2018-03-04 15:14:15
37,9,35,tenant,2018-03-04 15:14:15
37,8,18,resident,2017-06-24 10:12:13
37,10,18,owner,2017-06-24 10:12:13
37,8,77,owner,2017-07-04 20:22:25
37,10,77,tenant,2017-07-04 20:22:25
37,8,22,owner,2018-01-24 23:03:54
37,3,22,tenant,2018-01-24 23:03:54
37,5,22,guest,2018-01-24 23:03:54
37,1,22,tenant,2018-01-24 23:03:54
37,9,22,resident,2018-01-24 23:03:54
37,8,16,tenant,2017-11-17 15:08:21
37,3,16,owner,2017-11-17 15:08:21
37,5,16,resident,2017-11-17 15:08:21
37,8,92,tenant,2018-03-22 11:41:32
37,8,10,guest,2018-04-08 07:50:19
37,3,10,owner,2018-04-08 07:50:19
37,7,10,owner,2018-04-08 07:50:19
37,1,10,owner,2018-04-08 07:50:19
37,9,10,tenant,2018-04-08 07:50:19
37,8,81,tenant,2017-08-06 02:52:41
37,10,81,guest,2017-08-06 02:52:41
37,8,82,tenant,2017-07-28 21:42:46
37,7,82,owner,2017-07-28 21:42:46
37,9,82,owner,2017-07-28 21:42:46
37,8,19,owner,2017-09-22 01:44:36
37,8,4,guest,2017-05-02 09:08:18
37,3,4,resident,2017-05-02 09:08:18
37,1,4,resident,2017-05-02 09:08:18
37,9,4,resident,2017-05-02 09:08:18
37,8,95,owner,2018-04-03 05:48:15
37,8,91,owner,2018-02-24 17:15:53
37,7,91,guest,2018-02-24 17:15:53
37,8,14,owner,2018-04-08 04:08:13
37,5,14,resident,2018-04-08 04:08:13
37,1,14,resident,2018-04-08 04:08:13
37,8,43,guest,2017-09-26 03:52:00
37,7,43,resident,2017-09-26 03:52:00
37,9,43,tenant,2017-09-26 03:52:00
37,8,12,owner,2017-07-18 04:25:31
37,3,12,guest,2017-07-18 04:25:31
37,8,44,owner,2017-08-14 04:46:20
37,10,44,tenant,2017-08-14 04:46:20
37,8,15,guest,2018-02-07 16:44:12
37,10,15,guest,2018-02-07 16:44:12
37,3,15,resident,2018-02-07 16:44:12
37,7,15,resident,2018-02-07 16:44:12
37,5,15,resident,2018-02-07 16:44:12
37,8,20,guest,2018-03-01 20:08:05
37,10,20,guest,2018-03-01 20:08:05
37,5,20,resident,2018-03-01 20:08:05
76,8,52,tenant,2017-06-26 00:20:05
76,3,52,resident,2017-06-26 00:20:05
76,5,52,resident,2017-06-26 00:20:05
76,8,59,owner,2017-05-07 00:23:46
76,8,35,tenant,2017-07-14 02:33:12
76,10,35,owner,2017-07-14 02:33:12
76,7,35,guest,2017-07-14 02:33:12
76,5,35,owner,2017-07-14 02:33:12
76,8,18,resident,2017-04-13 21:56:22
76,10,18,owner,2017-04-13 21:56:22
76,8,77,owner,2018-03-02 08:02:41
76,10,77,tenant,2018-03-02 08:02:41
76,8,22,owner,2017-11-03 14:51:00
76,3,22,tenant,2017-11-03 14:51:00
76,5,22,guest,2017-11-03 14:51:00
76,8,16,tenant,2017-05-12 12:50:54
76,3,16,owner,2017-05-12 12:50:54
76,5,16,resident,2017-05-12 12:50:54
76,8,10,guest,2017-08-14 00:57:34
76,3,10,owner,2017-08-14 00:57:34
76,7,10,owner,2017-08-14 00:57:34
76,8,81,tenant,2017-12-27 03:08:25
76,10,81,guest,2017-12-27 03:08:25
76,8,82,tenant,2018-02-17 14:58:51
76,7,82,owner,2018-02-17 14:58:51
76,8,19,owner,2018-03-03 01:40:15
76,4,19,guest,2018-03-03 01:40:15
76,8,4,guest,2018-01-02 03:34:15
76,3,4,resident,2018-01-02 03:34:15
76,8,91,owner,2017-12-01 10:21:15
76,7,91,guest,2017-12-01 10:21:15
76,4,91,resident,2017-12-01 10:21:15
76,8,14,owner,2017-10-23 18:50:21
76,5,14,resident,2017-10-23 18:50:21
76,8,43,guest,2017-10-21 12:13:17
76,7,43,resident,2017-10-21 12:13:17
76,8,12,owner,2017-12-30 08:31:25
76,3,12,guest,2017-12-30 08:31:25
76,8,44,owner,2017-10-05 01:08:07
76,10,44,tenant,2017-10-05 01:08:07
76,4,44,resident,2017-10-05 01:08:07
76,8,15,guest,2018-02-13 00:16:09
76,10,15,guest,2018-02-13 00:16:09
76,3,15,resident,2018-02-13 00:16:09
76,7,15,resident,2018-02-13 00:16:09
76,5,15,resident,2018-02-13 00:16:09
76,8,20,guest,2017-11-10 12:47:37
76,10,20,guest,2017-11-10 12:47:37
76,5,20,resident,2017-11-10 12:47:37
91,10,26,resident,2017-09-05 04:32:37
91,4,26,guest,2017-09-05 04:32:37
91,10,74,resident,2018-02-15 07:18:36
91,10,36,guest,2017-10-23 01:20:58
91,10,44,tenant,2018-03-15 09:18:57
91,4,44,resident,2018-03-15 09:18:57
91,10,18,owner,2018-01-21 16:49:20
91,10,62,guest,2017-07-17 02:22:24
91,10,98,owner,2017-04-22 17:42:35
91,10,21,owner,2017-06-12 14:07:51
91,10,93,owner,2017-10-22 08:47:38
91,10,31,guest,2017-10-28 11:42:43
91,10,63,guest,2017-09-07 21:55:10
91,10,5,guest,2017-08-21 04:26:13
91,4,5,tenant,2017-08-21 04:26:13
91,10,39,tenant,2017-10-05 08:45:03
91,10,70,tenant,2017-09-07 08:32:24
91,10,48,guest,2017-11-12 04:33:05
91,10,71,guest,2017-05-04 04:07:28
91,10,78,guest,2017-11-03 18:41:25
91,10,80,resident,2018-01-31 01:09:08
91,7,80,owner,2018-01-31 01:09:08
91,10,15,guest,2018-01-28 00:47:10
91,7,15,resident,2018-01-28 00:47:10
91,10,20,guest,2017-11-21 18:06:29
91,10,58,tenant,2018-04-10 04:35:00
91,10,11,resident,2018-01-14 03:43:24
91,4,11,tenant,2018-01-14 03:43:24
91,10,35,owner,2017-04-10 17:40:43
91,7,35,guest,2017-04-10 17:40:43
91,10,33,resident,2017-08-12 11:10:24
91,4,33,resident,2017-08-12 11:10:24
91,10,60,guest,2017-04-04 04:41:03
91,10,34,tenant,2017-07-09 17:43:52
91,10,81,guest,2017-08-10 19:47:23
88,10,26,resident,2017-11-30 09:59:34
88,1,26,resident,2017-11-30 09:59:34
88,10,74,resident,2018-03-05 11:33:56
88,1,74,tenant,2018-03-05 11:33:56
88,10,36,guest,2017-12-03 02:00:04
88,10,21,owner,2017-04-24 04:59:00
88,3,21,resident,2017-04-24 04:59:00
88,10,63,guest,2018-02-12 11:35:59
88,10,39,tenant,2017-07-10 12:46:12
88,5,39,tenant,2017-07-10 12:46:12
88,10,70,tenant,2017-05-03 09:08:25
88,10,48,guest,2018-03-08 23:38:34
88,10,80,resident,2017-07-16 02:11:40
88,7,80,owner,2017-07-16 02:11:40
88,10,58,tenant,2017-08-19 20:27:07
88,3,58,guest,2017-08-19 20:27:07
88,10,33,resident,2017-11-29 18:59:27
88,5,33,guest,2017-11-29 18:59:27
88,1,33,tenant,2017-11-29 18:59:27
88,10,60,guest,2018-02-16 16:55:25
88,10,29,tenant,2017-07-09 03:25:47
88,1,29,owner,2017-07-09 03:25:47
88,10,34,tenant,2017-10-15 16:09:36
88,1,34,tenant,2017-10-15 16:09:36
74,10,26,resident,2017-12-04 13:15:51
74,10,74,resident,2017-12-24 14:44:21
74,6,74,guest,2017-12-24 14:44:21
74,10,36,guest,2017-06-30 07:39:37
74,10,21,owner,2017-12-04 03:50:48
74,3,21,resident,2017-12-04 03:50:48
74,10,63,guest,2017-04-15 03:21:47
74,10,39,tenant,2017-07-12 15:41:40
74,5,39,tenant,2017-07-12 15:41:40
74,10,70,tenant,2017-05-23 13:51:51
74,10,48,guest,2017-05-04 22:24:37
74,9,48,resident,2017-05-04 22:24:37
74,10,80,resident,2017-06-14 17:47:03
74,9,80,owner,2017-06-14 17:47:03
74,10,58,tenant,2017-08-28 00:36:19
74,3,58,guest,2017-08-28 00:36:19
74,9,58,tenant,2017-08-28 00:36:19
74,10,33,resident,2017-08-07 23:24:33
74,6,33,resident,2017-08-07 23:24:33
74,5,33,guest,2017-08-07 23:24:33
74,10,60,guest,2017-07-31 07:06:33
74,9,60,tenant,2017-07-31 07:06:33
74,10,29,tenant,2017-05-14 23:51:20
74,6,29,guest,2017-05-14 23:51:20
74,10,34,tenant,2017-09-17 23:52:14
78,10,26,resident,2018-03-16 05:15:17
78,4,26,guest,2018-03-16 05:15:17
78,1,26,resident,2018-03-16 05:15:17
78,10,74,resident,2017-10-20 01:20:40
78,6,74,guest,2017-10-20 01:20:40
78,1,74,tenant,2017-10-20 01:20:40
78,10,36,guest,2017-11-12 14:39:20
78,10,62,guest,2017-05-20 15:54:08
78,6,62,tenant,2017-05-20 15:54:08
78,10,21,owner,2017-06-02 17:07:29
78,10,31,guest,2017-07-23 22:52:35
78,10,63,guest,2018-02-09 14:48:53
78,10,39,tenant,2017-11-04 22:40:10
78,10,70,tenant,2017-05-09 17:05:50
78,10,48,guest,2017-04-14 18:23:26
78,9,48,resident,2017-04-14 18:23:26
78,10,71,guest,2017-05-01 06:57:58
78,10,78,guest,2017-04-26 04:15:56
78,10,80,resident,2017-12-31 03:41:33
78,7,80,owner,2017-12-31 03:41:33
78,9,80,owner,2017-12-31 03:41:33
78,10,58,tenant,2017-11-17 22:31:52
78,9,58,tenant,2017-11-17 22:31:52
78,10,11,resident,2017-06-11 03:08:14
78,6,11,tenant,2017-06-11 03:08:14
78,4,11,tenant,2017-06-11 03:08:14
78,9,11,guest,2017-06-11 03:08:14
78,10,33,resident,2017-04-09 14:34:16
78,6,33,resident,2017-04-09 14:34:16
78,4,33,resident,2017-04-09 14:34:16
78,1,33,tenant,2017-04-09 14:34:16
78,10,60,guest,2018-02-19 11:09:56
78,9,60,tenant,2018-02-19 11:09:56
78,10,29,tenant,2017-10-21 20:46:50
78,6,29,guest,2017-10-21 20:46:50
78,1,29,owner,2017-10-21 20:46:50
78,10,34,tenant,2017-07-12 15:52:36
78,1,34,tenant,2017-07-12 15:52:36
80,10,26,resident,2017-09-10 08:24:46
80,10,74,resident,2018-04-09 06:07:09
80,10,36,guest,2018-02-15 12:26:59
80,10,62,guest,2017-09-15 07:46:32
80,10,21,owner,2017-06-12 02:47:24
80,3,21,resident,2017-06-12 02:47:24
80,10,31,guest,2017-05-31 07:00:29
80,10,63,guest,2018-03-19 21:27:16
80,10,39,tenant,2017-06-18 17:10:31
80,10,70,tenant,2018-01-08 00:36:26
80,10,48,guest,2017-12-11 15:56:06
80,9,48,resident,2017-12-11 15:56:06
80,10,71,guest,2017-07-09 11:18:47
80,3,71,owner,2017-07-09 11:18:47
80,10,78,guest,2018-01-11 01:26:08
80,10,80,resident,2018-02-16 05:04:59
80,7,80,owner,2018-02-16 05:04:59
80,9,80,owner,2018-02-16 05:04:59
80,10,58,tenant,2017-06-23 18:55:04
80,3,58,guest,2017-06-23 18:55:04
80,9,58,tenant,2017-06-23 18:55:04
80,10,11,resident,2017-08-21 00:46:41
80,9,11,guest,2017-08-21 00:46:41
80,10,33,resident,2018-01-31 20:52:56
80,10,60,guest,2017-12-01 08:36:46
80,9,60,tenant,2017-12-01 08:36:46
80,10,29,tenant,2018-01-04 03:21:05
80,10,34,tenant,2017-10-29 11:33:31
79,10,26,resident,2017-11-19 22:36:56
79,4,26,guest,2017-11-19 22:36:56
79,10,74,resident,2018-02-23 09:58:34
79,6,74,guest,2018-02-23 09:58:34
79,10,36,guest,2017-11-06 21:28:30
79,10,44,tenant,2017-11-12 01:29:57
79,4,44,resident,2017-11-12 01:29:57
79,10,18,owner,2018-01-14 02:26:55
79,10,21,owner,2017-08-10 17:35:57
79,10,63,guest,2017-07-11 15:12:05
79,10,39,tenant,2017-07-05 22:13:56
79,5,39,tenant,2017-07-05 22:13:56
79,10,70,tenant,2017-04-17 05:03:21
79,10,48,guest,2018-02-19 22:00:26
79,10,80,resident,2017-06-24 19:03:56
79,7,80,owner,2017-06-24 19:03:56
79,10,15,guest,2017-10-02 15:38:43
79,7,15,resident,2017-10-02 15:38:43
79,6,15,resident,2017-10-02 15:38:43
79,5,15,resident,2017-10-02 15:38:43
79,10,20,guest,2018-03-19 02:31:53
79,5,20,resident,2018-03-19 02:31:53
79,10,58,tenant,2017-11-04 12:15:35
79,10,35,owner,2017-08-26 15:33:14
79,7,35,guest,2017-08-26 15:33:14
79,6,35,owner,2017-08-26 15:33:14
79,5,35,owner,2017-08-26 15:33:14
79,10,77,tenant,2017-05-03 02:01:20
79,6,77,tenant,2017-05-03 02:01:20
79,10,33,resident,2018-01-28 22:18:23
79,6,33,resident,2018-01-28 22:18:23
79,5,33,guest,2018-01-28 22:18:23
79,4,33,resident,2018-01-28 22:18:23
79,10,60,guest,2017-08-16 09:03:02
79,10,29,tenant,2017-09-26 21:20:25
79,6,29,guest,2017-09-26 21:20:25
79,10,34,tenant,2018-01-12 14:46:15
79,10,81,guest,2018-01-12 00:57:02
14,10,26,resident,2017-04-23 01:34:01
14,4,26,guest,2017-04-23 01:34:01
14,1,26,resident,2017-04-23 01:34:01
14,10,74,resident,2017-12-29 03:33:04
14,6,74,guest,2017-12-29 03:33:04
14,1,74,tenant,2017-12-29 03:33:04
14,10,36,guest,2017-05-31 19:18:27
14,10,21,owner,2017-10-20 09:14:20
14,10,63,guest,2018-04-04 10:55:29
14,10,39,tenant,2017-08-08 02:19:39
14,5,39,tenant,2017-08-08 02:19:39
14,10,70,tenant,2017-10-22 02:30:14
14,10,48,guest,2018-04-06 05:28:59
14,9,48,resident,2018-04-06 05:28:59
14,10,80,resident,2018-03-12 08:48:11
14,9,80,owner,2018-03-12 08:48:11
14,10,58,tenant,2017-05-03 16:54:33
14,9,58,tenant,2017-05-03 16:54:33
14,10,33,resident,2017-11-09 00:00:08
14,6,33,resident,2017-11-09 00:00:08
14,5,33,guest,2017-11-09 00:00:08
14,4,33,resident,2017-11-09 00:00:08
14,1,33,tenant,2017-11-09 00:00:08
14,10,60,guest,2017-04-27 21:35:32
14,9,60,tenant,2017-04-27 21:35:32
14,10,29,tenant,2017-07-30 15:15:49
14,6,29,guest,2017-07-30 15:15:49
14,1,29,owner,2017-07-30 15:15:49
14,10,34,tenant,2018-01-18 07:44:59
14,1,34,tenant,2018-01-18 07:44:59
54,10,26,resident,2017-12-21 08:53:06
54,4,26,guest,2017-12-21 08:53:06
54,1,26,resident,2017-12-21 08:53:06
54,10,74,resident,2017-11-01 15:38:35
54,1,74,tenant,2017-11-01 15:38:35
54,10,36,guest,2017-10-30 09:25:03
54,10,21,owner,2018-04-01 02:04:30
54,10,63,guest,2017-04-09 15:13:12
54,10,39,tenant,2017-07-22 07:04:56
54,5,39,tenant,2017-07-22 07:04:56
54,10,70,tenant,2017-04-26 02:22:49
54,10,48,guest,2018-01-10 20:42:10
54,10,80,resident,2017-11-15 00:27:18
54,7,80,owner,2017-11-15 00:27:18
54,10,58,tenant,2017-10-19 15:11:04
54,10,33,resident,2017-07-14 04:26:25
54,5,33,guest,2017-07-14 04:26:25
54,4,33,resident,2017-07-14 04:26:25
54,1,33,tenant,2017-07-14 04:26:25
54,10,60,guest,2017-05-06 23:01:58
54,10,29,tenant,2018-03-31 21:28:07
54,1,29,owner,2018-03-31 21:28:07
54,10,34,tenant,2017-11-29 17:24:58
54,1,34,tenant,2017-11-29 17:24:58
35,10,26,resident,2017-05-07 04:38:03
35,4,26,guest,2017-05-07 04:38:03
35,1,26,resident,2017-05-07 04:38:03
35,10,74,resident,2017-08-15 13:07:14
35,1,74,tenant,2017-08-15 13:07:14
35,10,36,guest,2018-03-15 00:07:45
35,10,44,tenant,2017-10-22 13:57:02
35,4,44,resident,2017-10-22 13:57:02
35,10,18,owner,2017-08-16 02:41:32
35,10,62,guest,2017-12-13 20:13:12
35,10,98,owner,2017-10-21 02:15:58
35,10,21,owner,2018-03-15 00:10:32
35,3,21,resident,2018-03-15 00:10:32
35,10,93,owner,2017-08-27 12:22:47
35,3,93,owner,2017-08-27 12:22:47
35,5,93,tenant,2017-08-27 12:22:47
35,10,31,guest,2018-03-09 23:16:04
35,5,31,owner,2018-03-09 23:16:04
35,10,63,guest,2017-05-20 12:54:54
35,10,5,guest,2017-11-28 18:45:37
35,3,5,owner,2017-11-28 18:45:37
35,4,5,tenant,2017-11-28 18:45:37
35,10,39,tenant,2017-08-17 21:42:21
35,5,39,tenant,2017-08-17 21:42:21
35,10,70,tenant,2017-09-23 11:00:53
35,10,48,guest,2017-05-25 11:44:13
35,9,48,resident,2017-05-25 11:44:13
35,10,71,guest,2017-08-26 11:06:16
35,3,71,owner,2017-08-26 11:06:16
35,10,78,guest,2018-03-03 11:43:40
35,10,80,resident,2017-12-24 02:23:16
35,7,80,owner,2017-12-24 02:23:16
35,9,80,owner,2017-12-24 02:23:16
35,10,15,guest,2018-01-16 15:36:35
35,3,15,resident,2018-01-16 15:36:35
35,7,15,resident,2018-01-16 15:36:35
35,5,15,resident,2018-01-16 15:36:35
35,10,20,guest,2017-05-01 07:49:45
35,5,20,resident,2017-05-01 07:49:45
35,10,58,tenant,2017-07-22 05:48:08
35,3,58,guest,2017-07-22 05:48:08
35,9,58,tenant,2017-07-22 05:48:08
35,10,11,resident,2017-10-07 02:31:55
35,4,11,tenant,2017-10-07 02:31:55
35,9,11,guest,2017-10-07 02:31:55
35,10,35,owner,2017-10-20 16:39:25
