article_id,project_id,user_id,user_type,read_time,read_length
41,1,4,resident,63.0,44.0
41,9,4,resident,321.0,61.0
41,8,95,owner,332.0,2.0
41,8,95,owner,747.0,43.0
41,6,95,guest,519.0,14.0
41,6,95,guest,736.0,7.0
41,8,91,owner,398.0,30.0
41,7,91,guest,21.0,17.0
41,4,91,resident,575.0,6.0
41,8,14,owner,190.0,18.0
41,8,14,owner,862.0,36.0
41,6,14,guest,1063.0,33.0
41,6,14,guest,384.0,30.0
41,5,14,resident,43.0,42.0
41,5,14,resident,123.0,32.0
41,1,14,resident,618.0,14.0
41,1,14,resident,211.0,63.0
41,8,43,guest,1014.0,56.0
41,8,43,guest,636.0,43.0
41,7,43,resident,964.0,40.0
41,7,43,resident,396.0,26.0
41,9,43,tenant,989.0,42.0
41,9,43,tenant,599.0,34.0
41,8,12,owner,838.0,58.0
41,8,12,owner,507.0,47.0
41,3,12,guest,870.0,93.0
41,3,12,guest,90.0,92.0
41,8,44,owner,1118.0,72.0
41,8,44,owner,550.0,61.0
41,4,44,resident,1020.0,29.0
41,4,44,resident,779.0,23.0
41,8,20,guest,767.0,90.0
41,8,20,guest,300.0,68.0
41,5,20,resident,870.0,18.0
41,5,20,resident,1177.0,21.0
67,8,35,tenant,205.0,93.0
67,6,35,owner,1025.0,5.0
67,9,35,tenant,1023.0,77.0
67,8,18,resident,1199.0,100.0
67,8,77,owner,260.0,19.0
67,8,77,owner,293.0,34.0
67,8,77,owner,101.0,69.0
67,8,77,owner,957.0,19.0
67,6,77,tenant,1028.0,6.0
67,6,77,tenant,1014.0,4.0
67,6,77,tenant,101.0,100.0
67,6,77,tenant,182.0,29.0
67,8,22,owner,726.0,31.0
67,3,22,tenant,611.0,25.0
67,6,22,resident,1001.0,66.0
67,1,22,tenant,57.0,88.0
67,9,22,resident,929.0,32.0
67,8,16,tenant,1108.0,20.0
67,8,16,tenant,221.0,24.0
67,8,16,tenant,769.0,26.0
67,3,16,owner,224.0,86.0
67,3,16,owner,409.0,17.0
67,3,16,owner,1080.0,47.0
67,8,92,tenant,566.0,53.0
67,8,10,guest,427.0,88.0
67,8,10,guest,829.0,60.0
67,3,10,owner,22.0,15.0
67,3,10,owner,1087.0,17.0
67,1,10,owner,235.0,61.0
67,1,10,owner,481.0,87.0
67,9,10,tenant,287.0,100.0
67,9,10,tenant,45.0,26.0
67,8,81,tenant,154.0,41.0
67,8,82,tenant,1000.0,73.0
67,8,82,tenant,1009.0,41.0
67,6,82,tenant,40.0,13.0
67,6,82,tenant,259.0,74.0
67,9,82,owner,547.0,42.0
67,9,82,owner,1174.0,7.0
67,8,95,owner,338.0,17.0
67,6,95,guest,404.0,15.0
67,8,14,owner,999.0,75.0
67,8,14,owner,33.0,9.0
67,6,14,guest,570.0,32.0
67,6,14,guest,766.0,18.0
67,1,14,resident,910.0,0.0
67,1,14,resident,252.0,31.0
67,8,43,guest,114.0,13.0
67,8,43,guest,839.0,21.0
67,9,43,tenant,118.0,25.0
67,9,43,tenant,172.0,9.0
67,8,12,owner,836.0,78.0
67,8,12,owner,1069.0,22.0
67,8,12,owner,846.0,69.0
67,3,12,guest,601.0,76.0
67,3,12,guest,1029.0,83.0
67,3,12,guest,694.0,80.0
67,8,44,owner,341.0,88.0
67,8,44,owner,64.0,46.0
67,8,15,guest,568.0,75.0
67,8,15,guest,1095.0,15.0
67,8,15,guest,742.0,37.0
67,3,15,resident,133.0,67.0
67,3,15,resident,1037.0,43.0
67,3,15,resident,203.0,82.0
67,6,15,resident,1107.0,29.0
67,6,15,resident,941.0,33.0
67,6,15,resident,660.0,86.0
67,8,20,guest,96.0,75.0
67,8,20,guest,790.0,89.0
83,8,52,tenant,855.0,93.0
83,8,52,tenant,776.0,53.0
83,3,52,resident,1074.0,67.0
83,3,52,resident,731.0,95.0
83,5,52,resident,669.0,12.0
83,5,52,resident,689.0,93.0
83,8,35,tenant,244.0,54.0
83,8,35,tenant,317.0,55.0
83,8,35,tenant,587.0,78.0
83,10,35,owner,75.0,66.0
83,10,35,owner,667.0,47.0
83,10,35,owner,565.0,40.0
83,7,35,guest,900.0,88.0
83,7,35,guest,974.0,10.0
83,7,35,guest,631.0,84.0
83,6,35,owner,28.0,14.0
83,6,35,owner,182.0,5.0
83,6,35,owner,728.0,46.0
83,5,35,owner,333.0,2.0
83,5,35,owner,1056.0,97.0
83,5,35,owner,451.0,67.0
83,8,77,owner,781.0,44.0
83,10,77,tenant,731.0,22.0
83,6,77,tenant,719.0,56.0
83,8,22,owner,787.0,20.0
83,3,22,tenant,983.0,89.0
83,6,22,resident,206.0,41.0
83,5,22,guest,757.0,89.0
83,1,22,tenant,548.0,49.0
83,8,82,tenant,738.0,3.0
83,7,82,owner,34.0,88.0
83,6,82,tenant,924.0,60.0
83,8,4,guest,63.0,1.0
83,8,4,guest,890.0,23.0
83,3,4,resident,744.0,86.0
83,3,4,resident,1071.0,92.0
83,6,4,tenant,841.0,35.0
83,6,4,tenant,32.0,37.0
83,1,4,resident,1013.0,2.0
83,1,4,resident,1109.0,9.0
83,8,95,owner,549.0,61.0
83,6,95,guest,1067.0,2.0
83,8,91,owner,822.0,53.0
83,7,91,guest,306.0,48.0
83,8,14,owner,868.0,15.0
83,6,14,guest,987.0,98.0
83,5,14,resident,193.0,94.0
83,1,14,resident,588.0,23.0
83,8,12,owner,756.0,13.0
83,3,12,guest,833.0,29.0
83,8,44,owner,143.0,39.0
83,8,44,owner,286.0,87.0
83,10,44,tenant,64.0,35.0
83,10,44,tenant,203.0,38.0
83,8,20,guest,448.0,60.0
83,10,20,guest,541.0,46.0
83,5,20,resident,935.0,33.0
46,8,52,tenant,195.0,13.0
46,5,52,resident,753.0,86.0
46,8,59,owner,688.0,6.0
46,8,35,tenant,248.0,3.0
46,8,35,tenant,380.0,51.0
46,5,35,owner,972.0,55.0
46,5,35,owner,527.0,41.0
46,9,35,tenant,1109.0,43.0
46,9,35,tenant,470.0,88.0
46,8,18,resident,929.0,78.0
46,8,18,resident,722.0,73.0
46,8,18,resident,369.0,56.0
46,8,22,owner,670.0,62.0
46,8,22,owner,613.0,12.0
46,5,22,guest,295.0,20.0
46,5,22,guest,637.0,29.0
46,1,22,tenant,209.0,32.0
46,1,22,tenant,82.0,61.0
46,9,22,resident,1020.0,10.0
46,9,22,resident,720.0,37.0
46,8,92,tenant,773.0,21.0
46,8,92,tenant,665.0,18.0
46,4,92,tenant,128.0,20.0
46,4,92,tenant,413.0,67.0
46,8,10,guest,170.0,18.0
46,1,10,owner,1085.0,13.0
46,9,10,tenant,944.0,22.0
46,8,81,tenant,829.0,74.0
46,8,82,tenant,866.0,68.0
46,8,82,tenant,56.0,59.0
46,8,82,tenant,879.0,84.0
46,9,82,owner,128.0,96.0
46,9,82,owner,950.0,15.0
46,9,82,owner,476.0,43.0
46,8,4,guest,202.0,3.0
46,1,4,resident,344.0,16.0
46,9,4,resident,583.0,7.0
46,8,91,owner,237.0,83.0
46,4,91,resident,599.0,96.0
46,8,43,guest,296.0,40.0
46,8,43,guest,691.0,30.0
46,9,43,tenant,500.0,24.0
46,9,43,tenant,614.0,91.0
46,8,12,owner,932.0,44.0
46,8,44,owner,912.0,36.0
46,8,44,owner,884.0,32.0
46,4,44,resident,536.0,77.0
46,4,44,resident,1002.0,11.0
46,8,15,guest,569.0,8.0
46,5,15,resident,880.0,19.0
46,8,20,guest,1111.0,94.0
46,5,20,resident,441.0,99.0
48,8,52,tenant,969.0,41.0
48,8,52,tenant,453.0,66.0
48,8,52,tenant,1076.0,1.0
48,5,52,resident,120.0,59.0
48,5,52,resident,888.0,81.0
48,5,52,resident,719.0,52.0
48,8,59,owner,227.0,89.0
48,8,59,owner,63.0,11.0
48,8,59,owner,576.0,25.0
48,8,59,owner,215.0,36.0
48,8,35,tenant,795.0,94.0
48,7,35,guest,775.0,50.0
48,5,35,owner,409.0,13.0
48,9,35,tenant,650.0,14.0
48,8,18,resident,211.0,5.0
48,8,18,resident,481.0,5.0
48,8,16,tenant,357.0,29.0
48,8,16,tenant,85.0,75.0
48,8,16,tenant,1123.0,0.0
48,5,16,resident,78.0,8.0
48,5,16,resident,649.0,28.0
48,5,16,resident,225.0,71.0
48,8,10,guest,977.0,38.0
48,7,10,owner,1087.0,17.0
48,1,10,owner,688.0,5.0
48,9,10,tenant,817.0,32.0
48,8,82,tenant,971.0,5.0
48,8,82,tenant,469.0,56.0
48,7,82,owner,945.0,2.0
48,7,82,owner,409.0,29.0
48,9,82,owner,377.0,9.0
48,9,82,owner,746.0,25.0
48,8,19,owner,132.0,3.0
48,4,19,guest,951.0,45.0
48,8,4,guest,243.0,76.0
48,8,4,guest,613.0,15.0
48,8,4,guest,902.0,16.0
48,1,4,resident,1189.0,8.0
48,1,4,resident,280.0,40.0
48,1,4,resident,1146.0,99.0
48,9,4,resident,1169.0,50.0
48,9,4,resident,1143.0,68.0
48,9,4,resident,1026.0,34.0
48,8,95,owner,133.0,34.0
48,8,95,owner,447.0,42.0
48,8,95,owner,404.0,43.0
48,8,91,owner,934.0,68.0
48,7,91,guest,627.0,53.0
48,4,91,resident,1133.0,14.0
48,8,14,owner,548.0,28.0
48,8,14,owner,419.0,44.0
48,5,14,resident,931.0,55.0
48,5,14,resident,272.0,93.0
48,1,14,resident,287.0,52.0
48,1,14,resident,550.0,43.0
48,8,43,guest,765.0,5.0
48,7,43,resident,621.0,33.0
48,9,43,tenant,760.0,93.0
48,8,15,guest,1047.0,6.0
48,7,15,resident,598.0,60.0
48,5,15,resident,951.0,30.0
48,8,20,guest,146.0,63.0
48,5,20,resident,193.0,40.0
18,8,52,tenant,891.0,53.0
18,8,52,tenant,962.0,51.0
18,8,52,tenant,984.0,30.0
18,3,52,resident,9.0,67.0
18,3,52,resident,384.0,50.0
18,3,52,resident,780.0,65.0
18,5,52,resident,817.0,17.0
18,5,52,resident,272.0,13.0
18,5,52,resident,335.0,4.0
18,8,59,owner,35.0,75.0
18,8,59,owner,1055.0,65.0
18,8,35,tenant,654.0,68.0
18,8,35,tenant,569.0,87.0
18,10,35,owner,427.0,32.0
18,10,35,owner,543.0,27.0
18,7,35,guest,801.0,32.0
18,7,35,guest,334.0,11.0
18,5,35,owner,880.0,36.0
18,5,35,owner,784.0,39.0
18,9,35,tenant,1171.0,100.0
18,9,35,tenant,181.0,55.0
18,8,77,owner,1164.0,77.0
18,8,77,owner,326.0,78.0
18,8,77,owner,620.0,75.0
18,10,77,tenant,85.0,22.0
18,10,77,tenant,1172.0,93.0
18,10,77,tenant,1095.0,22.0
18,8,22,owner,414.0,80.0
18,8,22,owner,990.0,35.0
18,3,22,tenant,765.0,83.0
18,3,22,tenant,784.0,90.0
18,5,22,guest,1023.0,52.0
18,5,22,guest,417.0,7.0
18,1,22,tenant,285.0,85.0
18,1,22,tenant,923.0,16.0
18,9,22,resident,1016.0,56.0
18,9,22,resident,10.0,73.0
18,8,92,tenant,851.0,19.0
18,8,92,tenant,983.0,8.0
18,4,92,tenant,708.0,53.0
18,4,92,tenant,1072.0,30.0
18,8,10,guest,813.0,95.0
18,3,10,owner,638.0,2.0
18,7,10,owner,186.0,68.0
18,1,10,owner,1131.0,66.0
18,9,10,tenant,988.0,21.0
18,8,90,owner,417.0,68.0
18,5,90,guest,11.0,14.0
18,9,90,resident,172.0,34.0
18,8,53,guest,714.0,19.0
18,8,81,tenant,54.0,34.0
18,10,81,guest,570.0,78.0
18,8,84,tenant,996.0,59.0
18,3,84,resident,238.0,47.0
18,4,84,owner,713.0,73.0
18,8,82,tenant,148.0,22.0
18,8,82,tenant,949.0,11.0
18,7,82,owner,295.0,10.0
18,7,82,owner,904.0,58.0
18,9,82,owner,171.0,21.0
18,9,82,owner,330.0,71.0
18,8,19,owner,460.0,81.0
18,8,19,owner,624.0,66.0
18,8,19,owner,585.0,0.0
18,4,19,guest,562.0,86.0
18,4,19,guest,1067.0,19.0
18,4,19,guest,562.0,87.0
18,8,4,guest,296.0,46.0
18,3,4,resident,231.0,21.0
18,1,4,resident,921.0,13.0
18,9,4,resident,1017.0,67.0
18,8,95,owner,1099.0,65.0
18,8,95,owner,619.0,51.0
18,8,91,owner,463.0,23.0
18,7,91,guest,454.0,96.0
18,4,91,resident,413.0,94.0
18,8,98,tenant,736.0,23.0
18,10,98,owner,203.0,19.0
18,8,32,tenant,688.0,53.0
18,8,32,tenant,880.0,15.0
18,3,32,owner,1166.0,57.0
18,3,32,owner,155.0,96.0
18,1,32,tenant,418.0,7.0
18,1,32,tenant,687.0,98.0
18,9,32,tenant,115.0,99.0
18,9,32,tenant,922.0,40.0
18,8,43,guest,120.0,96.0
18,7,43,resident,459.0,16.0
18,9,43,tenant,598.0,31.0
18,8,15,guest,189.0,35.0
18,8,15,guest,789.0,73.0
18,10,15,guest,1157.0,67.0
18,10,15,guest,225.0,66.0
18,3,15,resident,1129.0,27.0
18,3,15,resident,802.0,52.0
18,7,15,resident,508.0,93.0
18,7,15,resident,841.0,75.0
18,5,15,resident,384.0,17.0
18,5,15,resident,151.0,34.0
18,8,20,guest,692.0,20.0
18,10,20,guest,381.0,72.0
18,5,20,resident,1126.0,71.0
22,8,52,tenant,709.0,88.0
22,3,52,resident,1194.0,32.0
22,5,52,resident,713.0,20.0
22,8,59,owner,488.0,51.0
22,8,35,tenant,1032.0,10.0
22,8,35,tenant,374.0,10.0
22,10,35,owner,265.0,97.0
22,10,35,owner,987.0,17.0
22,7,35,guest,902.0,38.0
22,7,35,guest,683.0,72.0
22,5,35,owner,278.0,15.0
22,5,35,owner,1060.0,74.0
22,9,35,tenant,722.0,21.0
22,9,35,tenant,520.0,60.0
22,8,5,owner,854.0,82.0
22,8,5,owner,516.0,94.0
22,8,5,owner,1170.0,89.0
22,8,5,owner,366.0,52.0
22,10,5,guest,71.0,26.0
22,10,5,guest,990.0,56.0
22,10,5,guest,21.0,35.0
22,10,5,guest,309.0,2.0
22,3,5,owner,247.0,44.0
22,3,5,owner,136.0,22.0
22,3,5,owner,1071.0,39.0
22,3,5,owner,349.0,52.0
22,8,77,owner,245.0,13.0
22,10,77,tenant,700.0,58.0
22,8,22,owner,402.0,39.0
22,3,22,tenant,666.0,96.0
22,5,22,guest,909.0,100.0
22,9,22,resident,97.0,97.0
22,8,16,tenant,141.0,18.0
22,8,16,tenant,266.0,72.0
22,3,16,owner,853.0,49.0
22,3,16,owner,510.0,2.0
22,5,16,resident,49.0,89.0
22,5,16,resident,1151.0,69.0
22,8,92,tenant,629.0,12.0
22,8,93,guest,500.0,50.0
22,10,93,owner,299.0,20.0
22,3,93,owner,439.0,36.0
22,5,93,tenant,88.0,30.0
22,8,90,owner,663.0,59.0
22,5,90,guest,1093.0,40.0
22,9,90,resident,483.0,58.0
22,8,53,guest,834.0,79.0
22,8,53,guest,354.0,76.0
22,8,53,guest,719.0,63.0
22,8,81,tenant,594.0,19.0
22,8,81,tenant,56.0,79.0
22,10,81,guest,571.0,49.0
22,10,81,guest,629.0,5.0
22,8,84,tenant,1155.0,30.0
22,3,84,resident,96.0,4.0
22,8,82,tenant,107.0,42.0
22,8,82,tenant,69.0,6.0
22,7,82,owner,382.0,94.0
22,7,82,owner,598.0,97.0
22,9,82,owner,566.0,94.0
22,9,82,owner,286.0,6.0
22,8,19,owner,1136.0,76.0
22,8,19,owner,47.0,49.0
22,8,19,owner,809.0,73.0
22,8,19,owner,1106.0,63.0
22,8,91,owner,1119.0,19.0
22,8,91,owner,1197.0,92.0
22,8,91,owner,639.0,11.0
22,7,91,guest,663.0,9.0
22,7,91,guest,1184.0,81.0
22,7,91,guest,1092.0,52.0
22,8,32,tenant,798.0,31.0
22,8,32,tenant,424.0,86.0
22,3,32,owner,504.0,23.0
22,3,32,owner,642.0,8.0
22,9,32,tenant,112.0,46.0
22,9,32,tenant,315.0,16.0
22,8,14,owner,554.0,60.0
22,5,14,resident,957.0,9.0
22,8,43,guest,1058.0,90.0
22,7,43,resident,350.0,22.0
22,9,43,tenant,357.0,78.0
22,8,44,owner,80.0,85.0
22,10,44,tenant,893.0,81.0
22,8,20,guest,46.0,98.0
22,10,20,guest,41.0,39.0
22,5,20,resident,613.0,63.0
57,8,52,tenant,858.0,70.0
57,8,52,tenant,747.0,32.0
57,3,52,resident,363.0,52.0
57,3,52,resident,782.0,90.0
57,5,52,resident,946.0,25.0
57,5,52,resident,657.0,91.0
57,8,59,owner,627.0,23.0
57,8,77,owner,167.0,18.0
57,10,77,tenant,1115.0,60.0
57,6,77,tenant,720.0,91.0
57,8,22,owner,531.0,26.0
57,3,22,tenant,368.0,66.0
57,6,22,resident,233.0,78.0
57,5,22,guest,539.0,53.0
57,1,22,tenant,274.0,36.0
57,9,22,resident,938.0,69.0
57,8,16,tenant,729.0,85.0
57,8,16,tenant,262.0,98.0
57,3,16,owner,1044.0,62.0
57,3,16,owner,552.0,3.0
57,5,16,resident,761.0,87.0
57,5,16,resident,1038.0,89.0
57,8,92,tenant,623.0,89.0
57,8,92,tenant,357.0,65.0
57,8,92,tenant,467.0,28.0
57,4,92,tenant,1002.0,81.0
57,4,92,tenant,83.0,37.0
57,4,92,tenant,178.0,81.0
57,8,10,guest,1167.0,44.0
57,8,10,guest,532.0,61.0
57,3,10,owner,1101.0,25.0
57,3,10,owner,1126.0,25.0
57,7,10,owner,388.0,61.0
57,7,10,owner,794.0,67.0
57,1,10,owner,53.0,37.0
57,1,10,owner,340.0,86.0
57,9,10,tenant,465.0,23.0
57,9,10,tenant,1179.0,27.0
57,8,19,owner,696.0,43.0
57,4,19,guest,1001.0,99.0
57,8,4,guest,358.0,16.0
57,8,4,guest,982.0,23.0
57,8,4,guest,236.0,68.0
57,8,4,guest,584.0,84.0
57,3,4,resident,433.0,48.0
57,3,4,resident,1096.0,25.0
57,3,4,resident,519.0,17.0
57,3,4,resident,307.0,44.0
57,6,4,tenant,652.0,2.0
57,6,4,tenant,115.0,26.0
57,6,4,tenant,955.0,88.0
57,6,4,tenant,1108.0,23.0
57,1,4,resident,391.0,97.0
57,1,4,resident,589.0,12.0
57,1,4,resident,1003.0,58.0
57,1,4,resident,1014.0,47.0
57,9,4,resident,277.0,32.0
57,9,4,resident,1184.0,94.0
57,9,4,resident,540.0,40.0
57,9,4,resident,39.0,91.0
57,8,95,owner,732.0,53.0
57,6,95,guest,752.0,44.0
57,8,91,owner,744.0,15.0
57,8,91,owner,1199.0,47.0
57,7,91,guest,371.0,85.0
57,7,91,guest,61.0,82.0
57,4,91,resident,1154.0,53.0
57,4,91,resident,42.0,73.0
57,8,43,guest,309.0,48.0
57,7,43,resident,462.0,38.0
57,9,43,tenant,991.0,92.0
57,8,12,owner,713.0,67.0
57,8,12,owner,532.0,89.0
57,8,12,owner,1051.0,8.0
57,3,12,guest,109.0,32.0
57,3,12,guest,518.0,26.0
57,3,12,guest,390.0,22.0
57,8,44,owner,339.0,79.0
57,10,44,tenant,27.0,7.0
57,4,44,resident,860.0,86.0
57,8,15,guest,153.0,71.0
57,10,15,guest,1122.0,57.0
57,3,15,resident,477.0,90.0
57,7,15,resident,478.0,98.0
57,6,15,resident,570.0,69.0
57,5,15,resident,1158.0,29.0
61,8,59,owner,950.0,55.0
61,8,59,owner,197.0,30.0
61,8,59,owner,393.0,60.0
61,8,35,tenant,653.0,23.0
61,8,35,tenant,614.0,94.0
61,8,35,tenant,1048.0,79.0
61,8,35,tenant,440.0,1.0
61,8,35,tenant,693.0,87.0
61,7,35,guest,831.0,63.0
61,7,35,guest,1146.0,89.0
61,7,35,guest,977.0,76.0
61,7,35,guest,1066.0,85.0
61,7,35,guest,1120.0,76.0
61,6,35,owner,887.0,87.0
61,6,35,owner,627.0,7.0
61,6,35,owner,639.0,17.0
61,6,35,owner,209.0,44.0
61,6,35,owner,259.0,88.0
61,5,35,owner,496.0,59.0
61,5,35,owner,631.0,70.0
61,5,35,owner,391.0,42.0
61,5,35,owner,877.0,94.0
61,5,35,owner,803.0,78.0
61,9,35,tenant,936.0,29.0
61,9,35,tenant,1078.0,20.0
61,9,35,tenant,388.0,48.0
61,9,35,tenant,280.0,44.0
61,9,35,tenant,462.0,80.0
61,8,18,resident,137.0,43.0
61,8,18,resident,268.0,81.0
61,8,16,tenant,254.0,28.0
61,3,16,owner,514.0,13.0
61,5,16,resident,354.0,37.0
61,8,92,tenant,195.0,3.0
61,8,10,guest,962.0,61.0
61,8,10,guest,672.0,13.0
61,3,10,owner,1163.0,22.0
61,3,10,owner,790.0,74.0
61,7,10,owner,1129.0,45.0
61,7,10,owner,191.0,60.0
61,1,10,owner,103.0,29.0
61,1,10,owner,847.0,60.0
61,9,10,tenant,296.0,56.0
61,9,10,tenant,799.0,48.0
61,8,90,owner,367.0,100.0
61,8,90,owner,548.0,41.0
61,5,90,guest,1064.0,94.0
61,5,90,guest,1102.0,13.0
61,9,90,resident,277.0,30.0
61,9,90,resident,503.0,45.0
61,8,53,guest,845.0,32.0
61,8,81,tenant,349.0,84.0
61,8,81,tenant,239.0,13.0
61,8,82,tenant,1005.0,73.0
61,7,82,owner,573.0,6.0
61,6,82,tenant,756.0,34.0
61,9,82,owner,898.0,69.0
61,8,19,owner,707.0,83.0
61,8,4,guest,1087.0,68.0
61,8,4,guest,734.0,69.0
61,8,4,guest,724.0,65.0
61,3,4,resident,375.0,38.0
61,3,4,resident,346.0,28.0
61,3,4,resident,1118.0,33.0
61,6,4,tenant,655.0,73.0
61,6,4,tenant,187.0,44.0
61,6,4,tenant,293.0,86.0
61,1,4,resident,1176.0,57.0
61,1,4,resident,384.0,66.0
61,1,4,resident,664.0,59.0
61,9,4,resident,86.0,32.0
61,9,4,resident,714.0,3.0
61,9,4,resident,740.0,65.0
61,8,98,tenant,786.0,43.0
61,6,98,resident,181.0,34.0
61,8,32,tenant,906.0,33.0
61,3,32,owner,605.0,15.0
61,1,32,tenant,250.0,53.0
61,9,32,tenant,445.0,62.0
61,8,14,owner,136.0,56.0
61,6,14,guest,619.0,81.0
61,5,14,resident,881.0,19.0
61,1,14,resident,817.0,46.0
61,8,43,guest,249.0,17.0
61,8,43,guest,216.0,87.0
61,7,43,resident,189.0,7.0
61,7,43,resident,15.0,92.0
61,9,43,tenant,410.0,21.0
61,9,43,tenant,473.0,21.0
61,8,20,guest,746.0,40.0
61,8,20,guest,945.0,66.0
61,5,20,resident,44.0,100.0
61,5,20,resident,205.0,93.0
66,8,52,tenant,921.0,9.0
66,5,52,resident,1142.0,38.0
66,8,59,owner,549.0,63.0
66,8,59,owner,106.0,18.0
66,8,59,owner,1069.0,48.0
66,8,35,tenant,976.0,40.0
66,8,35,tenant,563.0,46.0
66,8,35,tenant,764.0,38.0
66,8,35,tenant,248.0,16.0
66,10,35,owner,1160.0,77.0
66,10,35,owner,291.0,27.0
66,10,35,owner,134.0,95.0
66,10,35,owner,718.0,95.0
66,5,35,owner,612.0,8.0
66,5,35,owner,240.0,84.0
66,5,35,owner,1166.0,61.0
66,5,35,owner,222.0,66.0
66,8,5,owner,421.0,33.0
66,8,5,owner,648.0,81.0
66,10,5,guest,231.0,64.0
66,10,5,guest,1162.0,32.0
66,8,77,owner,512.0,17.0
66,8,77,owner,1195.0,34.0
66,10,77,tenant,504.0,47.0
66,10,77,tenant,630.0,36.0
66,8,22,owner,1134.0,53.0
66,5,22,guest,915.0,73.0
66,1,22,tenant,108.0,23.0
66,8,16,tenant,44.0,100.0
66,8,16,tenant,1008.0,45.0
66,5,16,resident,519.0,56.0
66,5,16,resident,914.0,77.0
66,8,92,tenant,349.0,46.0
66,8,10,guest,337.0,0.0
66,8,10,guest,853.0,88.0
66,1,10,owner,185.0,53.0
66,1,10,owner,823.0,56.0
66,8,53,guest,985.0,83.0
66,8,53,guest,807.0,44.0
66,8,82,tenant,929.0,91.0
66,8,82,tenant,131.0,6.0
66,8,82,tenant,891.0,40.0
66,8,4,guest,807.0,34.0
66,8,4,guest,681.0,79.0
66,1,4,resident,811.0,73.0
66,1,4,resident,683.0,18.0
66,8,14,owner,690.0,69.0
66,8,14,owner,541.0,79.0
66,8,14,owner,322.0,74.0
66,5,14,resident,103.0,53.0
66,5,14,resident,1166.0,26.0
66,5,14,resident,1162.0,87.0
66,1,14,resident,591.0,61.0
66,1,14,resident,19.0,49.0
66,1,14,resident,1131.0,18.0
66,8,12,owner,484.0,78.0
66,8,12,owner,796.0,70.0
66,8,20,guest,266.0,3.0
66,10,20,guest,323.0,43.0
66,5,20,resident,466.0,25.0
31,8,52,tenant,129.0,6.0
31,3,52,resident,1065.0,44.0
31,8,18,resident,147.0,12.0
31,10,18,owner,24.0,72.0
31,8,19,owner,341.0,71.0
31,4,19,guest,203.0,29.0
31,8,91,owner,963.0,53.0
31,7,91,guest,420.0,32.0
31,4,91,resident,918.0,91.0
31,8,14,owner,348.0,83.0
31,1,14,resident,150.0,76.0
31,8,43,guest,839.0,70.0
31,7,43,resident,589.0,42.0
31,8,12,owner,1052.0,38.0
31,8,12,owner,780.0,52.0
31,3,12,guest,931.0,16.0
31,3,12,guest,546.0,56.0
31,8,44,owner,1193.0,94.0
31,10,44,tenant,1102.0,78.0
31,4,44,resident,488.0,90.0
31,8,15,guest,181.0,60.0
31,10,15,guest,642.0,35.0
31,3,15,resident,328.0,3.0
31,7,15,resident,632.0,49.0
14,8,52,tenant,353.0,79.0
14,5,52,resident,711.0,21.0
14,8,59,owner,553.0,35.0
14,8,59,owner,937.0,30.0
14,8,59,owner,113.0,79.0
14,8,35,tenant,402.0,35.0
14,8,35,tenant,196.0,38.0
14,10,35,owner,1061.0,45.0
14,10,35,owner,821.0,85.0
14,6,35,owner,564.0,84.0
14,6,35,owner,800.0,64.0
14,5,35,owner,484.0,47.0
14,5,35,owner,963.0,32.0
14,9,35,tenant,63.0,12.0
14,9,35,tenant,126.0,29.0
14,8,18,resident,387.0,85.0
14,10,18,owner,265.0,74.0
14,8,77,owner,630.0,22.0
14,10,77,tenant,609.0,31.0
14,6,77,tenant,1087.0,0.0
14,8,92,tenant,561.0,39.0
14,8,92,tenant,788.0,57.0
14,8,92,tenant,67.0,48.0
14,4,92,tenant,505.0,17.0
14,4,92,tenant,109.0,51.0
14,4,92,tenant,51.0,70.0
14,8,81,tenant,591.0,12.0
14,10,81,guest,60.0,52.0
14,8,82,tenant,596.0,28.0
14,6,82,tenant,505.0,59.0
14,9,82,owner,197.0,68.0
14,8,14,owner,283.0,26.0
14,6,14,guest,591.0,16.0
14,5,14,resident,820.0,63.0
14,1,14,resident,1054.0,54.0
14,8,43,guest,779.0,14.0
14,8,43,guest,507.0,49.0
14,9,43,tenant,129.0,51.0
14,9,43,tenant,876.0,95.0
14,8,12,owner,568.0,24.0
14,8,44,owner,1159.0,6.0
14,10,44,tenant,365.0,62.0
14,4,44,resident,368.0,90.0
14,8,20,guest,622.0,60.0
14,10,20,guest,246.0,53.0
14,5,20,resident,275.0,88.0
29,8,52,tenant,282.0,49.0
29,8,52,tenant,457.0,94.0
29,8,59,owner,1054.0,62.0
29,8,35,tenant,371.0,77.0
29,8,18,resident,208.0,19.0
29,8,18,resident,426.0,25.0
29,8,18,resident,204.0,39.0
29,8,22,owner,665.0,60.0
29,1,22,tenant,876.0,9.0
29,8,16,tenant,889.0,46.0
29,8,10,guest,1114.0,71.0
29,1,10,owner,964.0,40.0
29,8,95,owner,933.0,47.0
29,8,95,owner,209.0,58.0
29,8,95,owner,931.0,79.0
29,8,95,owner,1137.0,56.0
29,8,95,owner,1.0,89.0
29,8,91,owner,617.0,78.0
29,4,91,resident,480.0,84.0
29,8,44,owner,981.0,8.0
29,8,44,owner,959.0,60.0
29,8,44,owner,103.0,56.0
29,4,44,resident,836.0,96.0
29,4,44,resident,639.0,65.0
29,4,44,resident,77.0,78.0
29,8,15,guest,675.0,88.0
29,8,20,guest,1191.0,91.0
